pano_id,yaw,lat,lon,city,global_index,local_index
GFgQdyb5U4m0lqP90LgzXQ,46,40.706849,-74.013642,manhattan,28597,169
LZKNumaZu5bXDllHNB3IsQ,28,40.706893,-74.013577,manhattan,37217,170
jOLSDTQOU9xTNg5r0hFFOw,90,40.704807,-74.015765,manhattan,49472,171
DAlAq9dQU4PXmfsmNFqrcA,91,40.703618,-74.014004,manhattan,3378,172
_c3g8GmfsAo11xCWrBbSPQ,351,40.703198,-74.014434,manhattan,51822,173
pvTvVMgaw-zZwc5QFh4HpQ,273,40.704916,-74.015922,manhattan,46980,174
4UrEf861RvCaM09GHS1_mQ,197,40.705203,-74.015578,manhattan,5821,175
buC5ITo2F42KzcBE1qT47A,268,40.704986,-74.012594,manhattan,43635,176
fGWc_4YCUypAneywSIwplQ,173,40.704377,-74.013271,manhattan,21467,177
xAndQfLKfdrKveaCbzq_XA,190,40.705792,-74.01187,manhattan,38930,178
w018epIFyjje2n08Q_oA-w,11,40.70624,-74.011033,manhattan,5421,179
UU_IWDotvd4f0OeRUEzZMw,50,40.706154,-74.011073,manhattan,18184,180
u0Lv16d0TmzksYcKPegk8w,104,40.706148,-74.011036,manhattan,44393,181
myIUy-6HBoFY75M3GWtgGA,183,40.707394,-74.012013,manhattan,44101,182
ZNWXBxNf3xJ8SxKP7fZ3_g,67,40.7068,-74.013741,manhattan,40685,183
pPWtD6DJXVF9bPTHzgsYSQ,92,40.70695,-74.013645,manhattan,27388,184
2e7odVnB2Qawh8woxOV2gA,64,40.706966,-74.013574,manhattan,50353,185
RjTCqF9AoODToPrIoQdfmQ,88,40.704807,-74.015832,manhattan,29028,186
QDZX-oonMmsE_IQMI_48Uw,94,40.703608,-74.013858,manhattan,17977,187
gjlW_9-070kyGMbYCdHzyQ,296,40.703186,-74.014375,manhattan,41059,188
5Bdzx4UoOEzcZJX-RvSaqA,349,40.703152,-74.014424,manhattan,50450,189
wx05ZO2vdJ2T1wEMgJGeSg,269,40.704917,-74.016114,manhattan,38918,190
deiVJ7ddISrZchJ6v0v-jQ,195,40.705293,-74.015543,manhattan,46456,191
OnjcNBN5pigD3pzssSptIg,270,40.704985,-74.012449,manhattan,31689,192
4XEQC86vAZxz8wfNnsJ7Ww,168,40.704287,-74.013251,manhattan,42106,193
l8itMX4tX0XdU0pGBfFVWw,190,40.705713,-74.011886,manhattan,32715,194
Bec6RmIOFPGn8sG7CJp1kQ,14,40.706339,-74.010994,manhattan,36782,195
CDRziLbAdu1R3cWSZQElOQ,14,40.706103,-74.011104,manhattan,42444,196
i8_zVTQ5O160U1Fe7ai5Lw,106,40.706124,-74.010925,manhattan,13195,197
elEbtNqE97qJBal7E5m0yg,116,40.707486,-74.012121,manhattan,10257,198
avs8VnIgE3bIrjFgNRM8Qw,212,40.707522,-74.011924,manhattan,32266,199
bueewIB5J3Y4rJMMKJCxtg,69,40.706769,-74.013853,manhattan,37985,200
HMuh1Rqu8zmyjFrZU8S8bw,115,40.706979,-74.01377,manhattan,3556,201
z3-D8FzvhJSNfEDvP_EANQ,40,40.707003,-74.013524,manhattan,22313,202
Y4ygX4jbjGeKYz2f5aTA-w,322,40.706992,-74.013617,manhattan,40616,203
_otoNMUt5Mykl5FF__ecWQ,86,40.704805,-74.015899,manhattan,1632,204
Kw_ySLcgDF7TSDdBaLbzVw,91,40.703602,-74.013737,manhattan,45561,205
-2GgzuNwjyr2Eu5ZLfqHCg,278,40.703163,-74.01427,manhattan,16796,206
SKTPSxyLiH1f3hLNcxGgBA,345,40.70306,-74.014397,manhattan,48688,207
nvyon57skhBcRONHBZEtEQ,268,40.704916,-74.016163,manhattan,24564,208
UZSiJqf0zGzPBOaQ2m9z4A,195,40.705388,-74.015512,manhattan,31959,209
35ZqW8jXOxVUPCa5ZrZYkQ,270,40.704985,-74.012325,manhattan,5760,210
usol8Fj-2rHfSg5qfzbSNA,171,40.704208,-74.013234,manhattan,35957,211
TH7rjtw3E5Znba7RihwGJg,189,40.705635,-74.011903,manhattan,6917,212
1AIhze0RCqiD8c-c-TV_0Q,16,40.706434,-74.01096,manhattan,47526,213
nnwvysskQsJ9zurwBx1vjA,0,40.706048,-74.011129,manhattan,30057,214
padFi0ckbU8VYTTrfHZ9Kg,102,40.706102,-74.01081,manhattan,27396,215
7Re8x4t3cTG_mhHLQYusKg,107,40.70752,-74.012235,manhattan,42228,216
YXUvw1G2QUDSWvmvkUUdJw,210,40.70758,-74.011862,manhattan,46171,217
vzdeESNfHhSHOcoM7IH2gQ,72,40.706741,-74.013956,manhattan,41687,218
04AfdXba8ea9Mm55RJmrbQ,116,40.707005,-74.013841,manhattan,2786,219
qcO02yB4-DPaHunzFetX7g,26,40.707105,-74.013452,manhattan,44247,220
cImqLSJgqlxMjcrCPlL7SA,296,40.707033,-74.013756,manhattan,29535,221
HNY9m-Y460zKvRXg8YUDRA,83,40.704797,-74.016033,manhattan,48234,222
qVMPuA_h5P2wMcHj1DYDFg,91,40.703599,-74.013627,manhattan,5183,223
JJKyahdVM7Uquy4LzidJYw,278,40.703151,-74.014151,manhattan,12108,224
XJv_BBivsW_kwM0a9sarfw,343,40.703014,-74.01438,manhattan,21081,225
6vbVRKOhpeD1u4zBz42f_Q,267,40.704914,-74.016226,manhattan,28177,226
QMFfKnpF88Cv1F8zYUOquw,196,40.705481,-74.015482,manhattan,43060,227
peY_-CFoUM9a2L7Ozujutg,270,40.704983,-74.012203,manhattan,46972,228
yOpS86CcrGyRNXjc4ypteQ,156,40.704107,-74.013207,manhattan,52869,229
rMgts5BOEl7_7IaFIuegFw,194,40.705548,-74.011927,manhattan,22008,230
ojc-i3YC2B8JHRrYmBYYoA,10,40.706532,-74.01093,manhattan,32886,231
-82pww9IELm2gzygNGEd8w,8,40.705938,-74.011152,manhattan,8436,232
xILZxtylmTwWcuhPTJ3Tfg,104,40.706075,-74.010696,manhattan,8279,233
P6nTM8h2K1dLSNNoxC2MOQ,114,40.707552,-74.012358,manhattan,26214,234
u7qGpj-vVpk4Xp8oIIyfMA,212,40.707603,-74.011858,manhattan,33131,235
w-6snQPyBhYGV47TM8QrGQ,70,40.706705,-74.014106,manhattan,2575,236
zSH4b8LYKhZ9L10zJuocUA,141,40.707053,-74.013944,manhattan,27823,237
0EAi5Gn5hOB1YLXMt6h13w,29,40.707152,-74.013418,manhattan,27899,238
-OU60btNZbAPp6iXs9hvrA,295,40.70707,-74.013858,manhattan,5605,239
JhBI_lTUABsWLqcacr3aYw,83,40.704787,-74.016163,manhattan,12132,240
ktDcNobQPNyr8_XTH-x3Ew,91,40.703594,-74.013524,manhattan,32705,241
x0JLH2zJ9UP9qnDuxu3rWA,277,40.703136,-74.014012,manhattan,27715,242
FzPYM4pUvt3fhe81-Th7tw,337,40.702925,-74.014339,manhattan,28589,243
BL3KiqGAY88wSRgnIpseZw,267,40.704913,-74.016247,manhattan,20181,244
Bua_jgtSApgcmwBhdMEROw,196,40.705571,-74.015447,manhattan,583,245
JIuLfaVFY9-uwyaJQNN1uA,276,40.704978,-74.012081,manhattan,20508,246
1Dn8M8W0HsAmY7a3C5aSGQ,172,40.704,-74.013206,manhattan,25172,247
u4CK3RCw1qBGfSrizCDf4w,127,40.704071,-74.013162,manhattan,52700,248
x8sdDOXsamVYQhNy6mI4dw,186,40.705533,-74.011931,manhattan,41743,249
inc0gg7ePxh5Ol8Rcl1EQA,200,40.706638,-74.010878,manhattan,55029,250
WXbFC0RxnlFKXL9q1pOYLA,357,40.705821,-74.011164,manhattan,34883,251
IZiOQcCCQ1R0CPVlZBbCQw,109,40.706052,-74.010597,manhattan,48288,252
Iwi2VwQq09n3JAoCmxUgwg,112,40.707591,-74.012471,manhattan,28695,253
M5dSt0shXekqIfapuVkHFA,212,40.70769,-74.011786,manhattan,23356,254
zW_E-dzkqk5fDDrZpjbXEQ,66,40.706687,-74.014169,manhattan,44634,255
FgI6YJcema4d51ZZNCulDA,169,40.707094,-74.013974,manhattan,34153,256
c6u6JKfGCWGtW0t65kAD0Q,29,40.707238,-74.013353,manhattan,35184,257
AX_bFrflBZnDzRWu1-jZNw,308,40.7071,-74.013923,manhattan,25593,258
EV4Du8xmKCG7hOT7thKvSg,84,40.704782,-74.016226,manhattan,23043,259
h_zPCo227IZhfdUuAuzgNw,92,40.70359,-74.013414,manhattan,7561,260
Sb-iCd8Wx_qjOkY8iBVMHg,273,40.703124,-74.013847,manhattan,31864,261
5luFSXJ166K1Frwr0fbicw,330,40.70284,-74.014285,manhattan,33706,262
hTn8P0ZOi0oCZDZ9tKV3ow,276,40.704913,-74.016362,manhattan,1952,263
CWFufUUU-UuH48tDHJzO5g,196,40.705661,-74.015414,manhattan,20234,264
fztaCfQTbCLs0YZRAnnnlA,279,40.704965,-74.011961,manhattan,52083,265
Ef81GP6lme-DBql0bvDCcQ,172,40.703951,-74.013201,manhattan,23048,266
omdAAdSyfZFkjPB6c-kKIg,83,40.704059,-74.013027,manhattan,10689,267
vEZgvnRHYAQFMOgGQLq7VA,184,40.70541,-74.011954,manhattan,52749,268
bALVU0El3PCuOC78Y5EYNg,203,40.706689,-74.010859,manhattan,32280,269
N3HT52gE9udJ5gLT-Z0Ryg,287,40.705712,-74.011071,manhattan,42915,270
5VunTinGAc9ol8gzTsudgQ,93,40.706025,-74.010482,manhattan,5862,271
XSM7lAjoFiLMmUFbo46m0g,112,40.707629,-74.012594,manhattan,54489,272
hZZ_GGeV85CqXz8v4rtp3A,212,40.707738,-74.011747,manhattan,10388,273
T2AgmiPOregM0dXpr_CfyA,44,40.706621,-74.014318,manhattan,54270,274
0x2zJj9F1h0syP3gtiq1Nw,184,40.707132,-74.013979,manhattan,16872,275
aPlza5QKIFBO-F9_lxWWKg,27,40.707314,-74.013298,manhattan,21259,276
iiCj8cCQ85PF1UK03DmDag,86,40.704774,-74.016364,manhattan,49444,277
9hSzFK1FAdN1EFqaSVtp6Q,88,40.703588,-74.013284,manhattan,45054,278
1PdLPlkD5PQ_acMlIByePA,274,40.703121,-74.013762,manhattan,27942,279
M0N-QnkqDEjNEDRjnwhf_A,324,40.70276,-74.014218,manhattan,34420,280
znehki1XiV8Uer9rjhY8mQ,6,40.704877,-74.016453,manhattan,27834,281
CL94h5n8v8ksvrLKLrFbBQ,197,40.705751,-74.01538,manhattan,36809,282
MnnFfGZJGxYoPWYSXnDlcQ,270,40.704954,-74.011843,manhattan,23389,283
ARRxVy5ZBO5M7AX7n_6eFA,172,40.703859,-74.013189,manhattan,42370,284
VzNtutsU6Y8CqlzirQxg2w,87,40.704064,-74.012914,manhattan,4208,285
4WTvz96seTPApKfvqTVGMw,191,40.705367,-74.011962,manhattan,5822,286
XUn5rWynci1BeHvjYsG0jA,191,40.706725,-74.010851,manhattan,32071,287
EINMyDLOH5js8qGcwid21A,351,40.705658,-74.011047,manhattan,9096,288
cr4mxnSArOHwu_N2k0B3Dg,123,40.706002,-74.010368,manhattan,7375,289
6pjTTnEXOCy02bYstxOirQ,114,40.707667,-74.012709,manhattan,42202,290
-Hqgm0C7PgbccMQM1Lf5uw,213,40.707885,-74.011628,manhattan,12,291
F-0D3gqQNhwyISSiyuenZA,27,40.706551,-74.014389,manhattan,9120,292
ogizxA0yj4YZHLxnHX8m6A,197,40.707244,-74.013953,manhattan,41387,293
mimxxuwoEOhLPsd0SiQWjA,27,40.707417,-74.013229,manhattan,2187,294
zKatNTinu4E0wyLc3UwPXg,86,40.704771,-74.016431,manhattan,52900,295
e9MhSnjr4qJWzMuQARo1kg,86,40.703589,-74.013185,manhattan,38080,296
e2YFTTRrs9vZDtpM5pRlyQ,274,40.703116,-74.01366,manhattan,32396,297
rr996MntWvr_Q5pM98LegA,320,40.702687,-74.014143,manhattan,49842,298
YzMi0E5B5Vg1xLQmJINqtA,263,40.704849,-74.016539,manhattan,4348,299
KFOuoUjOvb_kuqTEi9xeuQ,294,40.70493,-74.016424,manhattan,14883,300
RwJvPzpEXkO7tqYoJjxdGQ,195,40.705842,-74.015346,manhattan,37502,301
eAzBACCtPhBOPeJF2o5RpQ,279,40.704954,-74.011715,manhattan,35270,302
QWf5WGmMpSeIYbj06ixVbw,172,40.70377,-74.013178,manhattan,31766,303
LgHOQGqHIkCuiytrBiaMXw,89,40.704064,-74.012777,manhattan,9429,304
56p7_vjaMKdUn-OYa-BLhw,195,40.705262,-74.01199,manhattan,17062,305
IXn2UgVZvM_yKZsGxwKfpQ,184,40.706812,-74.010831,manhattan,14819,306
HSU8H8l8Yq_kwIWaOgXk_g,341,40.705573,-74.011042,manhattan,42693,307
JO5_BPHqwHBzih0FrQXfrw,154,40.705954,-74.010254,manhattan,34312,308
