pano_id,yaw,lat,lon,city,global_index,local_index
htkOYe1qHYTLLYWN3jgV4w,191,40.733582,-73.991082,manhattan,43873,85
sbkfyQ64HenWn-nwaCacaA,211,40.735412,-73.991602,manhattan,38719,86
4VTmeKKj95kQ-djjEsVP0Q,119,40.735316,-73.991984,manhattan,28076,87
rZcwEyf9kr8znt0ln4A_CQ,32,40.735006,-73.991838,manhattan,52590,88
FjfT26rxKhDzHI0KNanYdw,358,40.735,-73.989966,manhattan,11951,89
ZSW8-9Y8r4aTjzmoS2Y1sg,29,40.735485,-73.98976,manhattan,49008,90
XrRSADnaM-sOmZK31Of6CA,299,40.735228,-73.989588,manhattan,29304,91
r6ZDCiH-c_oUFHqE3Byo5g,210,40.735754,-73.989705,manhattan,35806,92
yXDACKLN7g479dEktmYCxA,356,40.734684,-73.989935,manhattan,16707,93
CFM3D6gC3D4j3zAVesQJTg,119,40.734296,-73.989574,manhattan,48002,94
n5zz-zwHBwZ-CKC3f73hOQ,358,40.734003,-73.989854,manhattan,44107,95
qo-2ZP3_tVBouh1o-EJC7w,300,40.734264,-73.991559,manhattan,30178,96
teXLb65M9Ce0NJVPQ_i2dg,301,40.733759,-73.990402,manhattan,24803,97
kpnnNHTyu-dSDPvDE6SSwA,191,40.733473,-73.991106,manhattan,2097,98
JT2Wurkre75X5uVyUTCSLQ,211,40.735501,-73.991531,manhattan,23244,99
Qzq6Z2si3zXD6vLcf6h_yQ,119,40.735361,-73.99209,manhattan,43087,100
eBO5gNt2ykU-fYIGmbkt4w,33,40.734945,-73.991889,manhattan,52022,101
5mLmI2cvxl6M6KPbjlnPLQ,356,40.734963,-73.989965,manhattan,8729,102
qXmTAaL7nNvhUqC7BOxI1A,28,40.735582,-73.989687,manhattan,38617,103
DzQxPf9MonCfZUTqg1OeYw,300,40.735189,-73.989496,manhattan,11889,104
8uhNoUlI5DptXpuyxt6LNQ,210,40.735839,-73.989642,manhattan,25525,105
URZGa5uiB4JYOVI7PtcH0w,355,40.734768,-73.989944,manhattan,4128,106
zBex2kHm1F31Vyz1ypMhBg,119,40.73425,-73.989466,manhattan,33357,107
j-V5OLZZpBtQttQ4eX-epg,0,40.73392,-73.989853,manhattan,15971,108
glr7CNA3KSmwJuiVvKNcmA,300,40.73431,-73.991669,manhattan,4752,109
pPvnhCn2Zia0ln5AvEYwGA,298,40.733708,-73.990282,manhattan,7925,110
r0qB7iEj9QAHV-HH2cfLnA,192,40.733384,-73.991128,manhattan,38641,111
juy4tNVQ24F-mUVQbR6XFg,211,40.735568,-73.991479,manhattan,43970,112
qTpplBMBs1LE2bcLG8bgzg,118,40.735409,-73.992205,manhattan,7971,113
YjVIr26Gq78Sb-D8aOvojg,34,40.734884,-73.991942,manhattan,26644,114
pEA4yz534IZbguDQz42ubQ,355,40.734885,-73.989957,manhattan,52484,115
MXCok4lW6GSYAR2ZGjaQLA,25,40.735683,-73.98965,manhattan,40083,116
i8M7lYn3tE4JzYeKCDS-mQ,300,40.735151,-73.989408,manhattan,49417,117
2rO65CVISev_j96X-vcBYQ,210,40.735883,-73.989609,manhattan,16957,118
CVb20oFGaqpIl1TutSjlAg,354,40.734847,-73.989953,manhattan,45182,119
Q8u_dg8tv3sI5rAMUwuF2g,119,40.734205,-73.98936,manhattan,54141,120
6_huJCPgByU2D3HDG2oANA,1,40.733827,-73.989856,manhattan,339,121
803L5TEp-k8j02HL3rZReQ,300,40.734356,-73.991778,manhattan,33808,122
jZGr6gfYiylXpQhUx1Q5QQ,298,40.733689,-73.990233,manhattan,55067,123
v9Pr1Q1NDUyoO7oxcs8Kyg,192,40.733311,-73.991147,manhattan,55566,124
AlyFzXdsHNieU-cSeDFKOQ,209,40.735642,-73.991423,manhattan,25600,125
9Cq_hMeKR_va7dckpZgk_w,117,40.735454,-73.992314,manhattan,36662,126
joqk3KvIEM3LfvQRLJo-dg,35,40.734818,-73.992003,manhattan,7663,127
sjQX5hndAI423eUp5q8jYg,27,40.735758,-73.989598,manhattan,35868,128
5ov-WT23kBlEBXERAFkTIw,301,40.735111,-73.989319,manhattan,14277,129
jUYFMIWuotcwll7nCMp09A,210,40.735927,-73.989577,manhattan,7644,130
sYsN5R0VQm2OCw6G6TB6sA,119,40.734155,-73.98924,manhattan,13642,131
MAAC6qed2SdQjkSYohLwyw,359,40.73375,-73.989857,manhattan,51179,132
bjQ8Ui93uNtr76QEmZY0JA,301,40.734403,-73.991888,manhattan,32317,133
SmBbht6eqTEeAicZ2PXd8Q,298,40.733652,-73.990135,manhattan,54256,134
NcbnRGH6CK5U9R20p_6GRA,190,40.733254,-73.99116,manhattan,17880,135
exuDaLB7gWllqTZbULpLwA,210,40.735682,-73.991394,manhattan,21455,136
p7VoMzUGLz_AWbPqUMBN_g,118,40.735492,-73.992409,manhattan,2286,137
9iXZfMrg4YD3ZZfwYAHxOw,35,40.73475,-73.992069,manhattan,20092,138
TH2hnImMadPNcTRFeTy8lA,29,40.735826,-73.989548,manhattan,51491,139
ijkLKRABksonSdD8RZYrCw,301,40.735068,-73.989221,manhattan,27119,140
Q1Lir6ys7LOc7r36uB7y-w,210,40.735967,-73.989547,manhattan,3916,141
nHUfKvOvit2RcHMT06SZTA,119,40.734108,-73.989128,manhattan,35636,142
jq_jdtuuDWJkCUIkBA5dwg,1,40.733676,-73.989857,manhattan,24397,143
LP4pus4XyiI0dSLIqCpOHg,302,40.734448,-73.991986,manhattan,34394,144
seEtpTzVLEWTtfOdDDyhOw,301,40.733621,-73.990063,manhattan,16419,145
PSM8RHb1llH3QIcY1Lq-Qw,120,40.733258,-73.991213,manhattan,1156,146
0sJeGAo3F2zh83sZ6YhyCQ,188,40.733207,-73.991169,manhattan,44730,147
GaWWXvgoknG4fZTEr4e73w,118,40.733211,-73.991103,manhattan,50945,148
9eneOS9DgkaqXVe_TnLFcQ,210,40.735724,-73.991364,manhattan,3222,149
-OdH3raEt-OicrZvh_J6ZQ,119,40.735529,-73.9925,manhattan,36210,150
Nwid-slKSb88q20EUTlhJA,33,40.734673,-73.992141,manhattan,12318,151
uNDcVoxQcgNHtPzp6QmCPA,31,40.73593,-73.989467,manhattan,2497,152
cEFTiQV_BeiDqe2aXnHZyg,300,40.735022,-73.989118,manhattan,40848,153
vss4t9e5qs_IxLCSI6jPFA,131,40.735967,-73.989418,manhattan,30389,154
8c38F7oQJ14e62KL6lk4BA,210,40.736006,-73.989519,manhattan,42290,155
3uvrcowf0POQvrFqI5I7Bw,119,40.734067,-73.989031,manhattan,50403,156
_4eQyYT37kd9K1BQ39ll4Q,4,40.733588,-73.989863,manhattan,1590,157
paUh3ZD83hGrAC8PwZuOWg,301,40.734509,-73.992123,manhattan,10731,158
O5NXJM7UMTWzgmLGUOulzg,300,40.733549,-73.989898,manhattan,6698,159
gCXW8MxDEHAa0HgkR9Q5fA,121,40.733314,-73.991341,manhattan,35356,160
4dGOaVY9m51wbj-fWTmudw,189,40.73316,-73.991178,manhattan,53169,161
dZXL5-Gro_FBSDG_VJwQHg,118,40.733189,-73.991049,manhattan,43695,162
dLYBbpKn3Z4Qijhp8VQSPg,210,40.735808,-73.991303,manhattan,32368,163
oDC40GALPKVvA4QvKFKwNQ,119,40.735569,-73.992593,manhattan,16212,164
627wJzj9TjPtUQv3kuP3fg,32,40.734587,-73.992215,manhattan,42175,165
SekY1_1lbj2I4T4wNxDFUA,32,40.735973,-73.989431,manhattan,31868,166
IfKtFgEZozWI6nRicmzl3A,299,40.734978,-73.989015,manhattan,51020,167
JhLSPGni9tyhf-7XOcD2dg,90,40.735921,-73.989357,manhattan,28728,168
3q8I3M82vBUa5abMlbjsfw,210,40.736045,-73.989489,manhattan,36419,169
-mzNRIrRngD_rps615y1_g,118,40.734027,-73.988935,manhattan,30609,170
OmbNpC0zC3U840o8hzqV5w,8,40.73354,-73.98987,manhattan,31687,171
qrmnqC-9s3rFz6QWE1EIcg,32,40.734547,-73.992249,manhattan,5198,172
2Re_O6bsluC5zZ9pfvRJKQ,122,40.733349,-73.991419,manhattan,2902,173
RYKh-E6WzzH3v64sTUQkxQ,188,40.733052,-73.991196,manhattan,48656,174
bs1k5dEEG9MTOf5GJvXs0Q,122,40.733145,-73.990953,manhattan,24059,175
XImYRNSiz9bXxkGYs2rc9A,211,40.735888,-73.991244,manhattan,26574,176
lRk6RDT1Vcb6HZs7eg1auA,118,40.735609,-73.992687,manhattan,35558,177
k4e-B58qsDOvEOb6IMe0hg,32,40.736017,-73.989394,manhattan,2065,178
bjqVwQAPVl1dj32mreWJ4A,298,40.734926,-73.988884,manhattan,10114,179
09VgUvrDKCG1iUlNql-4YQ,118,40.735877,-73.989228,manhattan,19655,180
Q9t9wuy42Y8APlt2MNKF1g,211,40.736124,-73.989431,manhattan,1192,181
wAm6f5CawUUB3eZJR-8CfA,118,40.733979,-73.988814,manhattan,47264,182
Pdk171csAXqC-8Ihzk6veQ,297,40.733525,-73.989837,manhattan,6756,183
4W27hsP9hcZmWPZAjbn9XA,13,40.733439,-73.989897,manhattan,36458,184
RbHMMJ8YcrzJ6ypGaM89EA,305,40.734575,-73.992264,manhattan,18043,185
B2FQwmYiLHp4TTp7YCWXzA,32,40.73447,-73.99231,manhattan,28357,186
fHISAUQ-6i37n8OBOkBl7w,121,40.733396,-73.991518,manhattan,32459,187
Beb7RQwj1IjnPF7yM034bA,189,40.732957,-73.991213,manhattan,22907,188
N9vzY-2cV_Ic7bmu6x5BYQ,118,40.733104,-73.990865,manhattan,51216,189
5khL4cws3t4pn81fdMsCRw,245,40.735944,-73.99124,manhattan,5870,190
_DCgf9TgMl8zR19vXLCH-g,278,40.735943,-73.991313,manhattan,23933,191
qN-PiyNcuFp3NZRvdO8unA,118,40.73565,-73.992785,manhattan,52533,192
COJub9tOKA4EhlKaBs8LmA,32,40.736056,-73.98936,manhattan,609,193
-4qn4vQMtEI9sKwiPvHQbg,298,40.734875,-73.988757,manhattan,33408,194
a9qRvmAtvKtzfsox3H6faw,118,40.735817,-73.989081,manhattan,29458,195
EOp7FZWmBvJdURnDgS6rLQ,213,40.736202,-73.98937,manhattan,14659,196
I-Mzsg7sENfuFlnaE-Snzw,58,40.734022,-73.98875,manhattan,6430,197
7GW7fhiSbRduoVxlzmisHw,118,40.733951,-73.988745,manhattan,11597,198
mJpLz8evyLWXy3EgciOjTQ,299,40.733486,-73.989732,manhattan,38417,199
jTlf8M50u7JT9g-BvRWtqg,12,40.73339,-73.989913,manhattan,7642,200
N9lN7AWybfSbM33ZnLBDYA,305,40.734607,-73.992325,manhattan,3793,201
UhR5kM1Ja98AZX0fwQ1M9Q,33,40.734395,-73.992371,manhattan,12605,202
nZfmKIo9uKbc5m5b_ellmA,116,40.733444,-73.991636,manhattan,46887,203
HnIzh8AhDEE1HUJy6zQ30Q,190,40.732848,-73.991237,manhattan,20444,204
NKBx4HP73T44JjyDAAnKKg,118,40.733057,-73.99075,manhattan,31633,205
nqNFKs-jxQGiWT1DsRAV_A,210,40.736012,-73.991148,manhattan,41355,206
T_4ZS8QKGZ9oYCRojnetfg,299,40.735989,-73.99145,manhattan,18146,207
-_KffQzI5ATcmlq_s8HBQA,118,40.735691,-73.992888,manhattan,50225,208
reZOZqI67laOipuEB9KP2A,31,40.736095,-73.989327,manhattan,5234,209
MqKVmfy8Mql5fTvA9oWaLQ,299,40.734835,-73.988658,manhattan,1040,210
J7IlwyROQWRQipQFhYSD_g,118,40.735768,-73.988965,manhattan,17702,211
6zT015jo6RnnzhGd8wJGaA,214,40.73624,-73.989338,manhattan,11578,212
4XDn1dCES4kJGYawHW842g,32,40.73407,-73.988701,manhattan,53165,213
kSLMbQMXnR_CM6veCAUklg,119,40.733903,-73.988632,manhattan,21687,214
d-qB4cxGhaTDIXS9AqOgrQ,299,40.733431,-73.989598,manhattan,26879,215
9QIBUt_S1uMKViWFPXA5JQ,10,40.733345,-73.989927,manhattan,25542,216
U-je8sSTl1bZchr_QQVqDw,302,40.734664,-73.992443,manhattan,4106,217
8mtHg3pvNfShBSrcIAIQ1Q,33,40.73432,-73.992436,manhattan,20038,218
E4JTXpYf4otCBJwm6dn8Uw,116,40.73349,-73.991761,manhattan,17460,219
8oD-Zrd0FiBV5Ftik4f3Fw,190,40.732752,-73.991257,manhattan,442,220
jAgdUeqQboSO3J_msryS0Q,118,40.733007,-73.990631,manhattan,32626,221
wG_W7Dpdj1hs-ED5GkItmw,210,40.736092,-73.991088,manhattan,50016,222
xuVARkb2zqCkijJo_cO4uA,299,40.736035,-73.991559,manhattan,13880,223
fPC2lsSEf_bOsu6eEXpDsA,118,40.735714,-73.992944,manhattan,52062,224
NKWkbXEMaA4ueHaY7EdLJA,30,40.736171,-73.989267,manhattan,9497,225
oxFJtwJnah_riERARL5FIw,299,40.734792,-73.988557,manhattan,52475,226
qQrg2fGsv7OIZBlmwq6fxQ,118,40.735724,-73.988858,manhattan,41448,227
9BduUwTkFiqRPghIq-kBRA,215,40.736353,-73.98924,manhattan,42318,228
A-yLEpQgUdspfvBsnhrXIw,26,40.734174,-73.988628,manhattan,25565,229
1e_BKQKFh_2PdLQ04dD7og,119,40.733853,-73.988513,manhattan,44767,230
VDs5jTE34S5nwD2l3HBJqQ,299,40.733397,-73.989512,manhattan,31982,231
YuIDZx42PF_vYN58MmLtAg,8,40.733306,-73.989936,manhattan,46193,232
tTbHzEDW3dWPwziJPoOpJw,300,40.734713,-73.992555,manhattan,22088,233
nJLgEd290SXFEcaE7lWRIw,33,40.734281,-73.992469,manhattan,13407,234
GzbS9pojrkXnlKVzJfmOpg,117,40.733535,-73.991879,manhattan,31356,235
nduYhJhQNWOYAI7vHvDRRQ,193,40.732663,-73.991278,manhattan,52417,236
8I2dhxpAIXDIr0DGryrZhA,118,40.732985,-73.990579,manhattan,416,237
BST2axxxFeWPq8o9m9jdAA,209,40.736168,-73.991031,manhattan,28376,238
DtYkbFb5dMq2ZYhScOeUfA,297,40.736079,-73.991669,manhattan,23012,239
6YZhIg3EYK29X53bGUkWsQ,118,40.735737,-73.993,manhattan,28154,240
TJyfQObohWitzdj1YfACjA,30,40.736239,-73.989214,manhattan,26395,241
soH2PXwoYS8_Um95TulJvQ,301,40.734745,-73.988451,manhattan,44343,242
2-3Hd2BXS2bkfVjDpr_iHA,119,40.735679,-73.988752,manhattan,16915,243
PCDnk_T4TQxx5BgMrtMKtA,213,40.736428,-73.989173,manhattan,1140,244
LkXgoMdRbUFKBFvmNJPhSg,26,40.734259,-73.98857,manhattan,17807,245
wt0kACjR5v3u3itgbL8y9w,118,40.733809,-73.988408,manhattan,41735,246
NXgkcp9VmTMLJKVejJV-BQ,299,40.733361,-73.989426,manhattan,54009,247
_kLrR6kwPh1rkhMq-3MBXQ,6,40.733266,-73.989944,manhattan,40751,248
QWma5lJpYsBHmZ_lAQHAdQ,297,40.734757,-73.992666,manhattan,43070,249
XE6ezSfe-pxA_fgmOUgL_g,33,40.7342,-73.992539,manhattan,21079,250
zZ-mPxn0JsMPU03kwO2m6g,118,40.733583,-73.991996,manhattan,13970,251
_YRmp4cx-M_oV9-NYJH9rQ,200,40.732593,-73.991304,manhattan,26727,252
K9rThaoELo_TJCHysFsLvA,118,40.732945,-73.990483,manhattan,9359,253
9IDcoN1uF8V2_AMJzvJ3Pw,209,40.736245,-73.990974,manhattan,31026,254
oYLyM_kGAG1FbBUOuw36qA,300,40.736129,-73.991796,manhattan,32874,255
WAx6DjcupX8XJ4ftAoagJA,119,40.735786,-73.993118,manhattan,43325,256
1EF2PWFeSpA4j-kJazQOvA,30,40.73627,-73.98919,manhattan,39174,257
HcYQBVXpr6YzzHxIV3WR9w,302,40.734693,-73.988342,manhattan,12027,258
VvL_5sJsypUul0MNCYRsfQ,118,40.735635,-73.98865,manhattan,9860,259
1yta6wk5b_OEmvYj4OCKEg,211,40.736469,-73.989141,manhattan,14110,260
utMnmEHu2JwBsGgK31xr-Q,27,40.734336,-73.988517,manhattan,47205,261
AS3i4PVALJ1dw69ZtQXosw,118,40.73377,-73.988313,manhattan,39591,262
N8xkvaHRnNW7qswFkDgVQw,300,40.733323,-73.989336,manhattan,34460,263
E70AuHuWOMz6Gum5b6rH1A,7,40.733155,-73.989962,manhattan,17465,264
tBJ3W4z0aAv9QngKRGKpIQ,294,40.734797,-73.992781,manhattan,52660,265
te1ZuBe2XE0fLgoMH0erTA,33,40.734115,-73.992613,manhattan,22095,266
Q9SGbcFvK_W9CAUJAb0NCA,118,40.733626,-73.992102,manhattan,23499,267
HSsPreXdr1Km9k0htMeSlw,237,40.73253,-73.991366,manhattan,48238,268
Ts8Uhaq_eq07DNE6MFfLOg,116,40.732901,-73.990372,manhattan,29115,269
8RutibbGOl8zP0RXffYDYw,209,40.736332,-73.990909,manhattan,11650,270
BjBy8vYYmA-YNKYq9X10GA,301,40.736183,-73.991918,manhattan,53476,271
0SkVQvho23zNcr7L9pRXQQ,119,40.735833,-73.993228,manhattan,52978,272
2JEYHOKAGSfqmt8-c4MTKQ,29,40.736328,-73.989145,manhattan,25215,273
sk_E5iICo58ubqiCQF5ILQ,303,40.734663,-73.98828,manhattan,55466,274
vCmWCU-sHjjq-MuCJExy1w,116,40.735597,-73.988551,manhattan,33186,275
nDoy75nm4x5CLg1_THNcrA,210,40.736513,-73.989108,manhattan,38470,276
HOTYfkB0-Hf4EsBX0jC7ag,27,40.734409,-73.988466,manhattan,37028,277
gjHmioaQMNkLY540Jk8QIg,118,40.733735,-73.988228,manhattan,27026,278
_8gKIkDKCXi-iSbR5YNHqw,300,40.733288,-73.989252,manhattan,46252,279
JJf5I5enYZKw3fBV8ZcFcg,6,40.733068,-73.989976,manhattan,20509,280
plgeieA5pME-x8fa6L5IdA,297,40.734837,-73.992895,manhattan,27402,281
lKFzEKcvsBtp05XjaO9EmQ,36,40.734019,-73.9927,manhattan,49548,282
9N_wYsv7VCv5yP8UfuwFIQ,118,40.733669,-73.992206,manhattan,45041,283
xrd25YJRCLVXZZdpWZOqrw,191,40.732398,-73.991333,manhattan,16678,284
J9-nMxaGNgPzYur6gyPVzQ,119,40.732855,-73.990256,manhattan,45475,285
MOvpNqBrMl4uGlSiYkIZfw,207,40.736431,-73.990835,manhattan,9461,286
fqR7qCPbbwL-2WK_JwbddA,300,40.736233,-73.992032,manhattan,4701,287
l_MhVFd_kPz1BSqCSIijOw,119,40.735878,-73.993333,manhattan,35565,288
jBeAkLJVwp6mbrUliYaATA,29,40.736392,-73.989096,manhattan,43931,289
EdZvBpbv6E8dhfx-CTVTQw,29,40.73458,-73.988336,manhattan,6280,290
u4LKS6-jYvD3XsdrSiWujw,300,40.734606,-73.988162,manhattan,27586,291
as4utHL9652xFKNXcmoSvQ,28,40.734672,-73.988268,manhattan,51873,292
H9QPG1I-azJjWBuhEcvL5g,116,40.735561,-73.988453,manhattan,17613,293
8GKAJFnZIFArnEOKg390Xg,210,40.736557,-73.989076,manhattan,39497,294
Ce5p1YgT82MadKSnCLenLg,29,40.734479,-73.988416,manhattan,28443,295
6DEFfF8YhEH4qJlLYZ9mpA,118,40.733694,-73.988129,manhattan,53253,296
gR4Z9WVF01CGb_7lsG8Myg,300,40.733249,-73.98916,manhattan,7516,297
t4IvkGv5eM2bJq8KSfuSsw,7,40.732978,-73.989991,manhattan,27547,298
3taeEMr0pHtZxHvStF400g,298,40.73488,-73.993007,manhattan,25280,299
4swRvLO3VhObq4QiBrPq3A,38,40.733968,-73.992752,manhattan,22618,300
tfnYXHraaDDUqmhizUj-bg,119,40.73371,-73.992305,manhattan,38769,301
LjvjM0S2lH_b7mhvEYTXdQ,191,40.732298,-73.991356,manhattan,20599,302
Du30pAlJJthFyjixKy--Tw,273,40.732524,-73.991437,manhattan,23014,303
Ut5VM06cB3dyBDvhzEFv2g,118,40.732809,-73.990146,manhattan,51562,304
-p0U0tbrvwr9O79C-yzmow,175,40.736488,-73.990807,manhattan,25102,305
-edOBUg_N22UhER-zu_hCA,300,40.736282,-73.992145,manhattan,22397,306
tBUwL4ue-uke-ylXczdH3w,119,40.735931,-73.993456,manhattan,55480,307
s9DyXNvsljXRBIuVrM5_Jg,30,40.736468,-73.989038,manhattan,44315,308
