pano_id,yaw,lat,lon,city,global_index,local_index
PbxNebFhmbQWsRF2vO-eTw,190,40.435094,-80.013902,pittsburgh,24327,179
iBAvYJ2YJDQVX8mhdC4CBA,325,40.435105,-80.011679,pittsburgh,31035,180
i-RvReSu4gKG8OuYRQrt1g,190,40.434204,-80.013221,pittsburgh,13716,181
P2wDp9uEfBsVyfxXV-YttQ,189,40.433724,-80.013323,pittsburgh,27250,182
X6wUH2L2TqOz03ZpHYS6Ew,5,40.432863,-80.012539,pittsburgh,1571,183
-t6jpdEJf6uZ2GdWFFY63w,13,40.432447,-80.011789,pittsburgh,43639,184
zV3gY8g6afXuHOY_YDPRqg,104,40.432575,-80.011972,pittsburgh,17293,185
vWtqfumUzuizUUPWmoXvUg,105,40.432498,-80.01148,pittsburgh,54958,186
79bxbrT3gHe4VkObxhrwdg,103,40.432831,-80.010671,pittsburgh,26436,187
ik-_AZiioDvW5WagiDxx1g,14,40.432754,-80.010101,pittsburgh,10884,188
QUUpeqGkXiG7pmJYvG46VA,127,40.433,-80.009324,pittsburgh,56363,189
C_IupYzyp1FDYEuzWRWhow,126,40.435737,-80.014402,pittsburgh,29535,190
pEU3XU4hnrUbZQSBI2SrXA,189,40.435007,-80.013919,pittsburgh,45963,191
90HU4ZmuWZ8E-ggnTA-CMw,327,40.435032,-80.011608,pittsburgh,52586,192
M5a2782euijHvVpzDanabw,191,40.434114,-80.013241,pittsburgh,44617,193
1kjIKjbR9e5Sv4Kmgj8XBw,189,40.433655,-80.013337,pittsburgh,20300,194
oiA6WR2D6hQzxrpVQMDwEQ,189,40.433762,-80.013316,pittsburgh,28449,195
ve0Rs4lg7Pi-poU_0tLZUw,13,40.432773,-80.012557,pittsburgh,57805,196
2qJco85C3tfejoZA-0HabA,15,40.432344,-80.011819,pittsburgh,34957,197
YfnI2B9vk--hs2nqnMI2OA,104,40.432599,-80.012093,pittsburgh,4567,198
rbn3lNIXAC7Ls4VC95o_9A,105,40.432472,-80.011352,pittsburgh,34422,199
_mpCeXZMNAaL63eT61ST0A,105,40.432805,-80.010557,pittsburgh,39486,200
17r28jZXjhOK3X8FvL-abQ,14,40.432708,-80.010115,pittsburgh,5966,201
ErC2q8tsxGOwWXBWhcf_nw,127,40.432944,-80.009224,pittsburgh,20920,202
9YLACoLaHiLbwteJlXni8Q,125,40.435806,-80.014534,pittsburgh,26539,203
nzXm45tMPNTWzf-O3QlCYQ,189,40.434925,-80.013934,pittsburgh,54578,204
Z6NhzH44f3B_fvGCUIwgnw,327,40.434959,-80.011541,pittsburgh,10420,205
_7pbgQWzH439hTSul-cVhw,191,40.43402,-80.013262,pittsburgh,33591,206
3G4PqdbXwi5A7-YptySQjw,189,40.433548,-80.013356,pittsburgh,3124,207
VKOmHa6D2kG6COtgHZY-nA,190,40.433844,-80.0133,pittsburgh,36280,208
EbHB-PaeYO4fJQOvYt1HTA,14,40.432727,-80.012574,pittsburgh,20908,209
ijSADryazR0fSZyyTmvIMQ,14,40.432265,-80.011847,pittsburgh,57265,210
YLkvJE1yCYuLGSaqpaOjTA,106,40.432619,-80.012194,pittsburgh,24758,211
e5OFOdMpOSEmBcykfvLYNg,103,40.43245,-80.011233,pittsburgh,10674,212
Xi9LWISgIwyeY2_lFfNqeA,106,40.432779,-80.010441,pittsburgh,21743,213
sk6-ifZgFgnZufu1HF9sug,13,40.43266,-80.01013,pittsburgh,31522,214
C_9a6lklIJiiZvRa79lSnQ,92,40.432723,-80.01015,pittsburgh,38403,215
ZQQgWNbuJVThTxK_8ZC-8w,128,40.432888,-80.009125,pittsburgh,56805,216
fQg5Fe3a3LU0yu3HDbf0Zw,125,40.435842,-80.014606,pittsburgh,39715,217
N5q5oeL9xPfsnJt0PbQQuQ,190,40.434846,-80.013951,pittsburgh,18363,218
1nhZDXn5AMDA9YvKZAmzpQ,326,40.434885,-80.011472,pittsburgh,23232,219
ROQZGqTA-QTKzIOuqqwylA,190,40.433932,-80.013281,pittsburgh,12905,220
37XA0oLMRLc-HyUXnSrhHQ,191,40.433444,-80.013377,pittsburgh,23290,221
56gcMrNjst-wcmeWym5wNg,106,40.432705,-80.012607,pittsburgh,14784,222
49CVKn2TU00fQfqo4_0zjg,13,40.432178,-80.011874,pittsburgh,55384,223
u7Az01HDCc9dzNlDoyR5bA,106,40.432643,-80.01231,pittsburgh,49061,224
ZUvqCrhs0b8YgVpZMKLAdw,104,40.43243,-80.011112,pittsburgh,7531,225
TwTtunCWjX4yBJuY_5DCow,103,40.432754,-80.010326,pittsburgh,50716,226
AATNQpZ2iSFToJLy-pi-PQ,14,40.432569,-80.010157,pittsburgh,41144,227
OXGWp7UulklMkctdIiHKbQ,128,40.432832,-80.009025,pittsburgh,30108,228
baDBLWO3YxrPwruVkGeVaA,126,40.435893,-80.014708,pittsburgh,19049,229
vmOFM_YsC06B4Y6SftPC2w,229,40.435805,-80.014589,pittsburgh,54967,230
1WgMIwF-lwGwbclUJzdrLQ,189,40.434754,-80.01397,pittsburgh,34888,231
-zsnwpHtHyjYnldsrohFyg,324,40.434814,-80.011402,pittsburgh,31888,232
4-xPkDuJ3WXLhZZN3ltlyg,191,40.433353,-80.0134,pittsburgh,219,233
QkHYMOabRwvkKqh5pqlyug,104,40.432695,-80.012556,pittsburgh,36050,234
-tmmZkQhrhuQvu5PZDYugg,12,40.432628,-80.012603,pittsburgh,46486,235
g8DVMzERuF3T-qf_tRvYbQ,114,40.43274,-80.012726,pittsburgh,54213,236
zng8FePCvZ_srI4eUs278A,13,40.432089,-80.0119,pittsburgh,5856,237
UKg78zGsmcrb_iSBfv527A,105,40.43267,-80.012426,pittsburgh,50738,238
L3s3lt7JVCS_gzBhI3ivIA,106,40.432407,-80.011001,pittsburgh,56135,239
Ulhfw0XD9mSh3s2rwYsyTw,14,40.432482,-80.010185,pittsburgh,45025,240
aU4NOtbHiFfQTi57-3V79g,127,40.432775,-80.008925,pittsburgh,45308,241
VG9LxRIPIqIZ7rUI8E15Iw,126,40.435931,-80.014778,pittsburgh,36276,242
5FdYISmQ6qoluef254RjLg,200,40.43569,-80.014652,pittsburgh,55447,243
pnPkyXTeendipaazD12ysQ,193,40.434665,-80.013992,pittsburgh,14052,244
OZANB2Zf5xpW2xOjDp4P8g,321,40.434747,-80.011327,pittsburgh,12781,245
_RHjTDK3doRONgt-UUytVg,190,40.433257,-80.013422,pittsburgh,56848,246
MLIlLaNPtg2SQf8cRk40nw,14,40.432544,-80.012627,pittsburgh,47493,247
T61sLeYoYG_EeAK1l9JrZA,102,40.432768,-80.012851,pittsburgh,7233,248
LGSmeBW6q56S7hQ9pmEjvA,14,40.432043,-80.011914,pittsburgh,3930,249
VlZHMH8Q-qnt-jGt29gCJw,107,40.432379,-80.010888,pittsburgh,15981,250
hp9CyWmCWO9DZiB7GcYnyg,17,40.432393,-80.010217,pittsburgh,2110,251
1LkiPoV1jQyLAkoOAPr9BQ,128,40.432719,-80.008824,pittsburgh,31944,252
fAhEAOmdDP8Y0TubvIXP4Q,127,40.435979,-80.01487,pittsburgh,4908,253
wf1pouE_lsNoAtvHyH6ynQ,202,40.435596,-80.014695,pittsburgh,34633,254
b9QjDqqBCCRkUqAFrOn7_A,190,40.434572,-80.014016,pittsburgh,53960,255
wR6KmDt_Cp61XZ3n5FdF-g,317,40.434653,-80.011209,pittsburgh,52024,256
qd5b6h5q1lgCkojevxkNZg,190,40.433167,-80.013441,pittsburgh,54712,257
7Hz4dWLg0tvsYzGR4sMdfQ,16,40.432461,-80.012658,pittsburgh,20549,258
Y5JQhCSEFR5iU2ClqTBx8g,103,40.432784,-80.012954,pittsburgh,42244,259
HY952JJ_Glbx9W6DQn3YOg,15,40.431956,-80.011942,pittsburgh,29770,260
p6nmmJbHL0-Q4bHEvPGZ9g,104,40.432352,-80.010764,pittsburgh,57527,261
lCw8r9u3WPcyOZHhwHvoHw,12,40.432302,-80.01025,pittsburgh,19472,262
ZGiDo2hplFqr8ecC5DHXaA,128,40.43269,-80.008773,pittsburgh,13284,263
OiLKx15QSk9OGi7aesUvOQ,127,40.436038,-80.014977,pittsburgh,50480,264
KyDaHEWrXPVbc2CtzxPqWQ,194,40.435469,-80.014744,pittsburgh,15489,265
lGmijDejqomExQOJa7qLdQ,188,40.434487,-80.014029,pittsburgh,45789,266
LYoC6FuYxNV5GXf4EVvUOw,316,40.434589,-80.011122,pittsburgh,1035,267
AuRhXoP3nJnY1UmRfS9xXg,189,40.43308,-80.013457,pittsburgh,44120,268
729gSci_aJbdl0IWs6aOZg,17,40.432378,-80.012693,pittsburgh,29290,269
ycZfFWvqCGqLI6vaV0NOEw,103,40.432794,-80.013011,pittsburgh,49288,270
L4IRuXSxnxmqLRDGsVEpdg,14,40.43187,-80.01197,pittsburgh,44574,271
gNGOBWFhbHgpNczUSfUMYA,103,40.432331,-80.010639,pittsburgh,54222,272
BxLOqDSEAnLZ0ld3tVwzSw,12,40.43225,-80.010263,pittsburgh,17862,273
e8m8n4AmQsJkn5qu7zRIJg,127,40.432633,-80.008672,pittsburgh,51214,274
azwTCCYVBVYzzN8py6LuJA,127,40.436094,-80.015083,pittsburgh,19018,275
RLwqnHxZMAzWmalsZ0Fiog,6,40.435451,-80.014687,pittsburgh,44864,276
yDl74c7XhbNiuwsR24BL0w,188,40.434396,-80.014043,pittsburgh,37691,277
AoqUPJWVTtB2JQG9s_6qbQ,314,40.434525,-80.011026,pittsburgh,41179,278
WvwPWPoDgEJf_zKxIwVLaQ,189,40.433002,-80.013471,pittsburgh,56696,279
effl-oPcgMgPFd9KC3nG9w,15,40.432291,-80.012729,pittsburgh,1956,280
ZUbHuSbfA0Nn_J4g2B8SEQ,103,40.43283,-80.013193,pittsburgh,13296,281
1zoElvsFbmIVjRlmfgfqhQ,357,40.432758,-80.013038,pittsburgh,49482,282
Gec-e3tbDne6-42O1xi1Ow,13,40.431784,-80.011998,pittsburgh,32672,283
BmLNKXaIeMS2Z22r4xKVeQ,104,40.432303,-80.010487,pittsburgh,20766,284
NPtgQQ4zFzC02-WkRXJv9A,101,40.43223,-80.010151,pittsburgh,4035,285
DDs4Unh6JN7Tkd_sH2e-IQ,15,40.432155,-80.010293,pittsburgh,23773,286
gfmu8kB2ms7xupqGgcILAw,107,40.432275,-80.010351,pittsburgh,33916,287
PBeCF7cguhttFGM7GXegBA,128,40.432575,-80.00857,pittsburgh,47630,288
ON5llP0Q857p88Fe-_BCSA,127,40.436147,-80.015181,pittsburgh,12761,289
NulQzYYrBz08jYBfKUWtzw,13,40.435362,-80.014706,pittsburgh,1138,290
KMAQs7T41uhCfhop4OSzFw,232,40.435466,-80.014765,pittsburgh,24079,291
_ImQ7bpfRzlYeDWzhf_MDg,195,40.434289,-80.014072,pittsburgh,10470,292
nbDy9eI8L-xvkUM0t9QEWw,314,40.434458,-80.010924,pittsburgh,34232,293
fZULeh_Tn9emzMaKhXpY5A,166,40.432928,-80.013466,pittsburgh,25129,294
