0Qp9BhxOvYVzf7YODBdYhw,19,40.438084,-79.93433,pittsburgh,[[67]],[[11]],31907
xkilGCSS8dX1ZmnC6aRbLQ,260,40.437681,-79.934917,pittsburgh,[[54]],[[79]],14394
4oX5BMO-JXktwyniru65Eg,146,40.438744,-79.934009,pittsburgh,[[55]],[[144]],20436
sOmA63HMbwCPwkICbDfGgg,75,40.438477,-79.932778,pittsburgh,[[70]],[[75]],25688
R-Lny5fNpODI8kt1qRhXKQ,265,40.437827,-79.93126600000001,pittsburgh,[[71]],[[84]],53448
8OSJUxtSWFElXV7kqKheVQ,85,40.43704,-79.933699,pittsburgh,[[72]],[[81]],6297
xn-GWxt87xW3_amG4pyYig,170,40.436893,-79.93386,pittsburgh,[[73]],[[169]],17229
aDKH9HbR7wDePNE-VNtTgg,10,40.438163,-79.934309,pittsburgh,"[[74]
 [75]]","[[188]
 [  9]]",10515
RWh5Wi81nJpHrwfUAsSQYw,258,40.437658,-79.93504300000001,pittsburgh,[[61]],[[76]],30242
N6VJE_t-HtFCO6LsmDr3Kg,146,40.438823,-79.934081,pittsburgh,[[62]],[[144]],53259
OW7wj69w7Fm7wsVJuTETqw,76,40.438499,-79.932665,pittsburgh,[[78]],[[77]],27236
RRd82rXm-eU5uuxsW1f_Jw,265,40.437837,-79.931145,pittsburgh,[[79]],[[84]],47734
2iCIl3hM5AIyQWWJDzWJIw,79,40.437056,-79.93356800000001,pittsburgh,[[80]],[[78]],11824
29I1JidIEK6Hr-DaGlwmhg,169,40.436784,-79.933832,pittsburgh,[[81]],[[169]],14647
vtsb6miVp0bH8G9851wRow,265,40.438028,-79.934332,pittsburgh,[[67]],[[7]],17123
Ujzsu9Ga2psDfyt8b0cOZA,9,40.438190999999996,-79.934303,pittsburgh,[[83]],[[9]],42074
TpqRJPxN8Fm5042ZYzEb7g,258,40.437634,-79.93516899999999,pittsburgh,[[68]],[[76]],24539
wHAcgjsOiVSzH_6EIe5F8g,283,40.43886,-79.93415,pittsburgh,"[[69]
 [86]
 [85]]","[[125]
 [ 46]
 [267]]",37589
lNJZUrP0TuaA_Pon8b_wMQ,77,40.438518,-79.932552,pittsburgh,[[88]],[[76]],2286
5tcwBpnyPpRHlQ7Ey9-jaQ,266,40.437846,-79.931022,pittsburgh,[[89]],[[84]],3248
uRypLyMM406o5MhexJMBWg,78,40.437073999999996,-79.933449,pittsburgh,[[90]],[[77]],22828
YEm3z_bB1v-1nnNrMGmr4g,170,40.436693,-79.93381099999999,pittsburgh,[[91]],[[170]],50911
S377IdMM-NWsCrn0J8HsLA,309,40.43801,-79.934238,pittsburgh,[[92]],[[123]],12945
zVxRBbOXgcfqwsCC_rztMA,8,40.438219000000004,-79.934297,pittsburgh,[[93]],[[4]],57994
xLPOy_uhwlTdgpXaM3Q42A,260,40.437612,-79.935291,pittsburgh,[[76]],[[76]],34665
3jBJCpvCCXGSa0HXLLDxIg,261,40.438853,-79.934289,pittsburgh,[[77]],[[86]],32049
Jn0Dg5_oBx96m59DkEuEvQ,258,40.438939000000005,-79.934042,pittsburgh,[[96]],[[69]],38735
PxviOOE6HMx0oN6K8AvURA,146,40.438901,-79.934152,pittsburgh,[[77]],[[177]],56335
ar8i3ld9lZ1pKpdwNLAqMg,75,40.43854,-79.932436,pittsburgh,[[98]],[[75]],56907
lYsheEcbD0bCGXpU4sHIdA,266,40.437855,-79.93089499999999,pittsburgh,[[99]],[[85]],8104
Zrf2X-u8wX5alNSr5kPWog,77,40.437093,-79.933341,pittsburgh,[[100]],[[77]],56826
1bZewwqsTB1X0RmTno02EQ,170,40.436603999999996,-79.93379200000001,pittsburgh,[[101]],[[169]],52279
zfxbeQVT-nPLx_QoBmR_Sw,283,40.437965999999996,-79.934151,pittsburgh,[[102]],[[90]],31836
3SU6oPEFdgAQDqiKy8j1DA,2,40.438248,-79.934294,pittsburgh,[[83]],[[185]],23299
x-qr1kcwnSf7hh4Q1192JQ,264,40.437597,-79.935412,pittsburgh,[[84]],[[80]],25898
CNzxwjyb_3wFXmqn6gMplA,265,40.438845,-79.934363,pittsburgh,[[85]],[[82]],47048
oUL6BzlIIq7oqYOqIqjsjg,249,40.438978999999996,-79.933903,pittsburgh,[[106]],[[69]],40111
8tBoliKjRZjNTOaohZ-fIw,146,40.43894,-79.934188,pittsburgh,[[87]],[[145]],29384
1I548TStO71N2-0AEK7L0Q,75,40.438564,-79.932317,pittsburgh,[[108]],[[74]],5971
DYgLUCcsPE62OfcGpveo2w,267,40.437863,-79.930768,pittsburgh,"[[111]
 [109]
 [110]]","[[ 85]
 [178]
 [ 11]]",15138
KMIZ_7Dngk5lp7DBEnY58A,79,40.437109,-79.933242,pittsburgh,[[112]],[[86]],3878
366BICWBb0TalR4-gOcDVQ,169,40.436516,-79.93377,pittsburgh,[[113]],[[169]],55337
R13B-CrD1cpJEZlHf8Bf6w,256,40.437965000000005,-79.934026,pittsburgh,[[114]],[[75]],56395
tkY-qxYFbKGZUvlNAfISoQ,337,40.438359000000005,-79.934331,pittsburgh,[[93]],[[165]],37470
BNpNaS7npVkgkXjIc1_5xg,268,40.437589,-79.935535,pittsburgh,[[94]],[[85]],6428
canYeJa8G6RDCqmbu6sHsw,280,40.438851,-79.934495,pittsburgh,[[95]],[[93]],48290
OnHNxE-3WzlnsyS1jeWhJw,250,40.439006,-79.933808,pittsburgh,[[118]],[[69]],7033
Bg9pV796WZW25M1_ZhuBgg,146,40.439018,-79.93426099999999,pittsburgh,[[97]],[[144]],41220
9NgyapwnGfve7nSKAPK5RA,74,40.438590000000005,-79.932198,pittsburgh,[[120]],[[74]],38251
zt3M2ie_Ov1x2oYZgln8vA,140,40.437781,-79.930766,pittsburgh,[[121]],[[167]],20178
n-M7eV2bq3ZC1KwVtQ0xdg,186,40.437927,-79.930751,pittsburgh,[[122]],[[1]],22511
m9QqKu3tUPi_kN-4pacPTw,267,40.437867,-79.930707,pittsburgh,[[123]],[[85]],45830
1KALcl3bTdlPpyp2JL97yQ,90,40.437114,-79.933143,pittsburgh,[[124]],[[99]],14608
4xWJsBVniyliq7wLXuoLPg,169,40.436431,-79.933748,pittsburgh,[[125]],[[169]],32103
V1cV38GceG9Cs-bKtDEV7g,250,40.437971000000005,-79.93399699999999,pittsburgh,[[126]],[[61]],4386
LXbtYReeDNpLgtIN96DlUw,324,40.438426,-79.934384,pittsburgh,[[103]],[[148]],35802
bHihnhbLiZrPBepvuuHyWA,272,40.437587,-79.93565799999999,pittsburgh,[[104]],[[89]],53969
jtCvI4Hix_4gptK3ddM_QA,285,40.438871999999996,-79.93462099999999,pittsburgh,[[105]],[[102]],34064
t1dVPa6ZU00rHHODqNoTEA,250,40.439036,-79.93370300000001,pittsburgh,[[130]],[[68]],51892
RZ9ub63JBVE8eZwYiDi7cQ,146,40.439097,-79.934333,pittsburgh,[[107]],[[145]],56425
OWt6ryaipeLeq4KAXdvHAQ,74,40.438614,-79.932086,pittsburgh,[[132]],[[74]],4087
I6m0CKAhpws_eL7kra-Lkg,176,40.437675,-79.930736,pittsburgh,[[133]],[[177]],44452
9L5_YvOhl-1fA2MV_PI5AA,181,40.438010999999996,-79.930747,pittsburgh,[[134]],[[0]],29406
UBZ3KRVUd4sMk_qH5nUWiQ,267,40.437876,-79.930538,pittsburgh,[[135]],[[85]],27479
j8w8eLoxtHHFTLps0HvfTw,104,40.437101,-79.933038,pittsburgh,"[[137]
 [136]]","[[ 52]
 [110]]",2180
O8yZa42szwDKCTH6F7VDNQ,170,40.436335,-79.93372600000001,pittsburgh,[[138]],[[169]],7008
lsPupdDxFJRIppH-dTQsFA,226,40.438002000000004,-79.933921,pittsburgh,[[139]],[[27]],39994
rceYUH9Hm3FTemdt3YvDxw,108,40.438536,-79.934588,pittsburgh,"[[115]
 [140]]","[[125]
 [106]]",2560
Chwq2T2GpdQXEk0mt6lfDA,276,40.437591999999995,-79.935781,pittsburgh,[[116]],[[92]],3541
XjGn1lhXXcNemo9S4YcBRA,286,40.438896,-79.93474300000001,pittsburgh,[[117]],[[104]],4518
g4b-G0tWh7paZA3EbSMxSg,249,40.439069,-79.933592,pittsburgh,[[144]],[[67]],22200
A4I7Vu85g54YL7wQrH1EPQ,146,40.439175,-79.934404,pittsburgh,[[119]],[[145]],44085
LmiFDFv8t2FI25XF3PjU1A,75,40.438638,-79.931969,pittsburgh,[[146]],[[74]],38823
SvlJ3mGbw7uzJ1lJ5Dt1gw,177,40.437583000000004,-79.930729,pittsburgh,[[147]],[[177]],53544
44AK6QDgDuYNL6RAFXJDRw,179,40.43809,-79.930748,pittsburgh,[[122]],[[179]],14734
7iL-NM4MWltqOvsZyb4klQ,267,40.437882,-79.93042700000001,pittsburgh,[[149]],[[85]],43982
00Ix9E8LBEJQfXHUddpo-w,112,40.437084000000006,-79.93297700000001,pittsburgh,[[150]],[[123]],52208
DWqtnOlvcH7N_KkU7ha-mw,259,40.437156,-79.93294499999999,pittsburgh,[[151]],[[78]],55800
NfnaUvO_B7hOD2c8r2v4TQ,168,40.436233,-79.933701,pittsburgh,[[152]],[[168]],12729
DgpuyzVmcz_8cAsMetlSvQ,183,40.438085,-79.933864,pittsburgh,[[126]],[[208]],41314
ZQg90jds2BOIcfwR-ygelQ,107,40.438527,-79.93454799999999,pittsburgh,[[154]],[[103]],50959
6nIxUCWXyIw-alm21wPDuQ,109,40.438565999999994,-79.93470400000001,pittsburgh,[[127]],[[108]],55509
YDnq04BE1mmzppfAFct4DA,281,40.437604,-79.935902,pittsburgh,[[128]],[[97]],4547
VftQxOg8e7MsT9XCwppv6Q,286,40.43892,-79.93485799999999,pittsburgh,[[129]],[[104]],36291
wHnn77_mfRbycRx84H7HoQ,247,40.439106,-79.933475,pittsburgh,[[158]],[[65]],2756
FuuYT-0sIvmY8lAcGVuXmw,146,40.439251,-79.934474,pittsburgh,[[131]],[[145]],44351
Z-Pa25v6LkPjmz9rAUA_lQ,74,40.438664,-79.931845,pittsburgh,[[160]],[[74]],1661
JS1rl7Cr09hp2gphPr7rOA,178,40.437490000000004,-79.930724,pittsburgh,[[161]],[[177]],50244
iSfiJG1nNRGwEPt9ngRWYA,179,40.438183,-79.930752,pittsburgh,[[134]],[[178]],22313
JAOe4h6QhC8qg1ny1kaSEw,266,40.437888,-79.930314,pittsburgh,[[163]],[[85]],35701
uFZHs87vGxGW2yGf9YoFHw,128,40.437005,-79.932823,pittsburgh,[[164]],[[124]],2669
7FWZiZR5pi96JipBQxdtcw,265,40.437177,-79.932803,pittsburgh,[[165]],[[95]],32210
R3BuePJ2abhHHPFoSfL6bw,168,40.436135,-79.933674,pittsburgh,[[166]],[[169]],21422
dA6rPS3GjYhJ9Idkql3ucQ,152,40.438164,-79.93388,pittsburgh,[[139]],[[171]],57017
f0vaSbqXa-oKWFoCamBHQw,103,40.438503000000004,-79.934423,pittsburgh,[[168]],[[105]],22133
F8ugzJgA9LKYpXjHF_Lyrg,105,40.438601,-79.93485,pittsburgh,[[141]],[[107]],23856
mWGFltJL4QqR7ujBsuXSFg,284,40.437622999999995,-79.936021,pittsburgh,[[142]],[[101]],48738
-5ALfLDpOgXzu2qanA7IAQ,286,40.438941,-79.934965,pittsburgh,[[143]],[[104]],8775
VuItS3VdFom5Je7ndKwDng,246,40.439145,-79.933363,pittsburgh,[[172]],[[65]],30446
cCOSTBoHJTGJZuDzrKQe8g,146,40.439327,-79.93454399999999,pittsburgh,[[145]],[[145]],51138
STwykLuNEEQHU6D9mNOA7A,74,40.438689000000004,-79.931726,pittsburgh,[[174]],[[74]],53523
ixbBOExS1X8SywJ3oQDp8g,177,40.437397999999995,-79.930719,pittsburgh,[[175]],[[177]],45683
azUgzZq0S5LhAMx0JeNGcg,179,40.438302,-79.930755,pittsburgh,[[148]],[[178]],10550
SL5SmUgglDld8fGcLir7nA,266,40.437896,-79.93019699999999,pittsburgh,[[177]],[[84]],36135
oB2PcujbpG67s01zyNHbqg,122,40.436982,-79.932777,pittsburgh,[[178]],[[111]],22559
b__bBASMBphNfyzyEhKP3g,319,40.437166999999995,-79.93266899999999,pittsburgh,[[179]],[[154]],51107
HbGeRfTXe-nFMcDHxZRs2A,170,40.436042,-79.933651,pittsburgh,[[180]],[[170]],12473
6W_msII59QPECIjNxjEJuQ,138,40.438235,-79.933947,pittsburgh,[[153]],[[144]],6212
G3dbhfZQmyvKPVHbOVEnLA,110,40.438477,-79.934298,pittsburgh,[[182]],[[118]],26865
oLB7L1Lr-O6I_0OzqL88qQ,109,40.438635999999995,-79.934993,pittsburgh,[[155]],[[107]],40102
za3yTcp5sQBJCZG-6Iox0Q,288,40.437658,-79.936198,pittsburgh,[[156]],[[104]],8751
R1v7ySd4jIo5UrjNVFRS-g,285,40.438962,-79.93507,pittsburgh,[[157]],[[104]],7145
o8ZeHPYBlCzgU27xx-0Y1w,247,40.439184000000004,-79.933251,pittsburgh,[[186]],[[65]],31312
VnP5PPEajvBWbT6hzOBwZg,146,40.439403999999996,-79.934613,pittsburgh,[[159]],[[145]],36300
QRd03n6HSMwKjWiusKdi0Q,75,40.438713,-79.931611,pittsburgh,[[188]],[[75]],21392
bpaS4EU9TNiq1h0BqmMyVg,178,40.437306,-79.930713,pittsburgh,[[189]],[[177]],13442
lpdJVCfndC0ZpzkGalplvg,177,40.438377,-79.930758,pittsburgh,"[[162]
 [191]]","[[178]
 [ 65]]",51560
lRwUs8dAWxVfIVJaBK93Lg,265,40.437903999999996,-79.930079,pittsburgh,[[163]],[[265]],37086
b9S_mZYg63jOqp0ELKMJ_w,106,40.436966,-79.932726,pittsburgh,[[192]],[[65]],4725
9lvuMlxE4FosQCyL9WltuA,356,40.437090999999995,-79.932622,pittsburgh,[[192]],[[186]],14984
rKI22BynvwLp_lzyo0czLQ,170,40.435953999999995,-79.93363199999999,pittsburgh,[[193]],[[171]],28575
KO5LxeOQRFXKvn5Y4wOobg,140,40.438303999999995,-79.934025,pittsburgh,[[167]],[[139]],38758
xDEpr3SbxhwlzG7tBilggg,124,40.438433,-79.93419200000001,pittsburgh,[[194]],[[131]],34656
b6fzjMnEMyGZ2blY12SGkA,112,40.438665,-79.93509399999999,pittsburgh,[[169]],[[110]],33688
ZkzHhjyHJpV1bg0Wiu6wZQ,290,40.437687,-79.936314,pittsburgh,[[170]],[[108]],56820
kgppbK3x8U9343v2vzGGLA,287,40.438983,-79.935174,pittsburgh,[[171]],[[104]],10977
BowA3j1OQ7447NEb5d1wRw,246,40.439223,-79.933137,pittsburgh,[[198]],[[64]],38368
0m3dA7bv15yx7xHFnDHhGQ,147,40.439481,-79.93468299999999,pittsburgh,[[173]],[[145]],8854
JS4KbzKb_eZ54Vv4x1EWUA,75,40.438735,-79.931497,pittsburgh,[[200]],[[75]],24049
51_kWnCDaptThqy3UMQC4A,178,40.437214000000004,-79.930708,pittsburgh,[[201]],[[178]],23365
G9raZnwiWp8rsUYN2zYd7A,177,40.438403,-79.930759,pittsburgh,[[176]],[[177]],35558
CmoVdhHB3DK9TFSZe-oXJg,287,40.438395,-79.930706,pittsburgh,[[203]],[[86]],47068
_X4JXJSvuGViPhjNbRR2VQ,39,40.436999,-79.932634,pittsburgh,[[179]],[[5]],10482
68ucwfGhWAzRxCHwxRrj5A,171,40.435875,-79.933617,pittsburgh,[[204]],[[172]],26385
MPHFzioKC0A2KfYoim2PBA,135,40.438373999999996,-79.934105,pittsburgh,[[181]],[[139]],38857
NTsWymI22XEmzFjYh7LpUQ,115,40.438707,-79.935221,pittsburgh,[[183]],[[113]],18385
o37A6CgMG6ym5MJm2t_7cw,292,40.43772,-79.936429,pittsburgh,[[184]],[[110]],40090
4uruizyHwfoiet_BYDhIUg,289,40.439008,-79.935278,pittsburgh,[[185]],[[107]],14771
eecvYgaFP5zQX0C1GnAU2A,245,40.439264,-79.93302299999999,pittsburgh,[[208]],[[64]],19180
0OhsAlBLxjC0SsHEMkLgQA,147,40.43956,-79.934753,pittsburgh,[[187]],[[145]],20243
choMP_4WJWKvhY4AMpMEXg,75,40.438758,-79.931381,pittsburgh,[[210]],[[75]],22029
K4v7NwktsxzCXk0JjW3xPA,178,40.437126,-79.930704,pittsburgh,[[211]],[[178]],15436
fQKwOW26FI1RfYex5pgBgQ,177,40.438432,-79.930761,pittsburgh,[[190]],[[176]],13604
vBD2Mf63kg50e2geiTm0zg,261,40.438401,-79.93058,pittsburgh,[[213]],[[80]],34562
0DGdg7kVgDz9miWVVpnr0A,173,40.435808,-79.93360600000001,pittsburgh,[[214]],[[176]],17376
cze8zApamQUqWAvwq2SHdg,116,40.438765999999994,-79.935381,pittsburgh,[[195]],[[115]],36712
2Ajy_-yWviy978YxqpXCJw,294,40.437757,-79.936549,pittsburgh,[[196]],[[112]],8920
KEIpFxgO0UZ3Ic_m47_1-w,289,40.439034,-79.935383,pittsburgh,[[197]],[[108]],24075
igIbxurS-2-6WFdL9ORepw,246,40.439306,-79.932909,pittsburgh,[[218]],[[65]],13750
fJw-MQOpPTHQ2NzA_y93GA,147,40.439639,-79.934824,pittsburgh,[[199]],[[145]],16437
jeKhrO0mrMM7tBMRc3ByfA,75,40.43878,-79.931265,pittsburgh,[[220]],[[75]],37001
PxiGnPe8TqhkzrwhskvRyA,178,40.437034999999995,-79.930701,pittsburgh,[[221]],[[179]],15713
IONUotjsZNwfZRQQLiAhcw,177,40.438719,-79.930774,pittsburgh,[[202]],[[177]],12507
g8AZgFsEULXdd1RSWGii3Q,262,40.438414,-79.93047299999999,pittsburgh,[[223]],[[81]],45564
yRWN4aw4urERldZ-qkeLGA,177,40.435745000000004,-79.933601,pittsburgh,[[224]],[[144]],37705
H-OFmDGB-7LeHQzagXiilw,117,40.438829999999996,-79.935546,pittsburgh,[[205]],[[116]],55955
wTaKromeWH7Kxzx1tlUMfw,294,40.437796,-79.93667099999999,pittsburgh,[[206]],[[112]],54989
VtC04IN93-VNEM01ivrZuw,288,40.43906,-79.93549,pittsburgh,[[207]],[[107]],36305
ZJqSKEWEQfxHpJcQO1txww,247,40.439347,-79.932789,pittsburgh,[[228]],[[66]],24803
fF_h9s-VpvkzWsyikGIKkw,147,40.43972,-79.934896,pittsburgh,"[[209]
 [229]]","[[145]
 [ 71]]",1982
r5k5k_znnJVoQCoaxJ1NQw,75,40.438802,-79.931151,pittsburgh,[[231]],[[76]],16921
yCNn6Lf-iAN0k_cdl7FdrA,181,40.43695,-79.9307,pittsburgh,[[211]],[[0]],20101
9nL4ANJXfJVlbB8H7MHEiw,359,40.438787,-79.930758,pittsburgh,[[212]],[[191]],3416
0Dlh7M5RBvy_9M8hWE0mRg,261,40.438429,-79.93035,pittsburgh,[[234]],[[78]],17377
kjMl45EPaBybOEQWAb5y1w,287,40.435645,-79.93350500000001,pittsburgh,"[[235]
 [236]]","[[ 89]
 [283]]",34107
e-tiate122tU6uYqfv39pw,120,40.438913,-79.935746,pittsburgh,[[215]],[[118]],1935
NQgrwgWVsIwBbg6evfj4-w,294,40.437828,-79.93677199999999,pittsburgh,[[216]],[[112]],12722
7MyYXFLbzfiL7QsY84RW_g,287,40.439084,-79.935597,pittsburgh,[[217]],[[106]],32218
K5L0YxXfsh4V9O6040BLpw,248,40.439384000000004,-79.932676,pittsburgh,[[239]],[[67]],29877
JwrTCKVhHzXAkdhXtp4FuA,28,40.439748,-79.93478499999999,pittsburgh,[[240]],[[56]],3863
TFjgMEf_elqP0jBs6O5bVA,147,40.439761,-79.934933,pittsburgh,[[219]],[[145]],56512
A18XzQATlK3_km5YSUBrcw,76,40.438823,-79.931043,pittsburgh,[[242]],[[76]],52626
J2msKJC6goHPXJw_cDXQqA,179,40.436867,-79.930699,pittsburgh,[[243]],[[178]],917
jKeVqbL9C-YioMgmWwLqDA,176,40.438837,-79.930778,pittsburgh,"[[222]
 [242]
 [244]]","[[162]
 [276]
 [ 62]]",36982
3B4cCmSJalb4TZaI1baMyw,259,40.438448,-79.930225,pittsburgh,[[246]],[[78]],14687
FKz3dl423XgH0e9dr_eI9w,261,40.435646000000006,-79.933406,pittsburgh,[[247]],[[80]],6610
jFs83BWle_8Oat_8tpxu3A,214,40.435666,-79.933634,pittsburgh,[[224]],[[102]],54356
CAh0xiCoQFFMHWMpFu_mJA,295,40.437866,-79.93688900000001,pittsburgh,[[226]],[[113]],17872
I6nAvi_IdrPS43B_IWlKzg,286,40.439107,-79.935702,pittsburgh,[[227]],[[105]],29790
T28CdyF2FhpcJd_k8ogl8A,249,40.439419,-79.932564,pittsburgh,[[251]],[[67]],33241
p6JR6UVimv9Wz32zY_DkRA,64,40.439807,-79.934666,pittsburgh,[[252]],[[67]],8261
iL3eyebbissZCRNzWwRwjg,146,40.439842,-79.935008,pittsburgh,[[230]],[[145]],16558
_7xEk15dHcKHm5qUEr4PlA,76,40.438846999999996,-79.930916,pittsburgh,[[233]],[[95]],53872
LLb3OXF9p5DtdLAWReJ-Tg,178,40.436785,-79.930697,pittsburgh,[[254]],[[178]],56146
gsRQpftl6hzZG8vfkPashQ,73,40.438928000000004,-79.930551,pittsburgh,[[255]],[[73]],22235
