city,highway,highway_flag,global_index,lat,lon,pano_id,yaw
manhattan,"['construction', 'footway', 'secondary']",0,14177,40.705879,-74.013214,3XLbusXouWwfFO_bLnYcCA,199
manhattan,['secondary'],0,20619,40.706316,-74.012915,MMtyGV8lZQnN3lPgErH-pQ,212
manhattan,"['footway', 'residential']",0,46961,40.706107,-74.013998,pMy9edPv6T4Uzv6ncwOK0w,297
manhattan,['footway'],0,18063,40.704683,-74.014212,Rv_-gQp8X2BNNivikQCx6g,234
manhattan,"['footway', 'construction', 'footway']",0,44230,40.705788,-74.013258,q3yoIwZct1t6_8Vrpcr_5A,202
manhattan,['secondary'],0,5699,40.706398,-74.012849,1f2UpG2qeODrCQr6hB86yA,211
manhattan,"['footway', 'residential']",0,46107,40.70613,-74.014057,XImZNgcRB4s32sTeUtJR8Q,297
manhattan,"['primary', 'primary', 'footway', 'primary']",0,32229,40.704491,-74.014273,a4wIszxUpEpwemhOVfAjag,346
manhattan,"['footway', 'footway', 'construction']",0,19881,40.705745,-74.013281,5KVX73n_xgtvjH8f1j7_YQ,202
manhattan,['secondary'],0,40419,40.706481,-74.012784,TPh_AP2Q4Y_9o8kVcYg9iA,211
manhattan,"['footway', 'residential']",0,32667,40.706168,-74.014168,jy-BJQ5DNccewQOOLIh43Q,294
manhattan,['primary'],0,52051,40.704425,-74.014257,f1bv-FIHneD9s1QToI_cRg,3
manhattan,"['primary', 'footway']",0,54462,40.704552,-74.014303,X240AkLL-Vb3HQxKUKGOQQ,336
manhattan,"['living_street', 'footway', 'living_street', 'construction']",0,39394,40.705659,-74.013323,5v_74U2KfrMq15B9UJC-IA,199
manhattan,['secondary'],0,5876,40.706565,-74.012718,5pAqVb35G4KJNTgtjX4rHw,212
manhattan,"['footway', 'footway', 'footway', 'footway', 'residential']",0,47512,40.706217,-74.01425,0oN3H8-CiK1xNXT_E8oFDQ,322
manhattan,"['footway', 'footway', 'footway', 'footway']",0,5162,40.704495,-74.014342,q3dP4TVcv4QMyfMZgkdJ1A,145
manhattan,['primary'],0,42272,40.704334,-74.014267,8DkxQyhGWoT0_OnDJ6c48Q,6
manhattan,['primary'],0,43758,40.704658,-74.014437,fO5XkSMhsv7PwBaoOY-MWw,298
manhattan,['living_street'],0,11346,40.705571,-74.013356,1zYbvLC1nwUQ8ncj6xBJOg,192
manhattan,['secondary'],0,39264,40.706652,-74.012646,3Oqcp33c0zUouLOsC1Yjqg,213
manhattan,"['secondary', 'footway', 'residential']",0,43562,40.706239,-74.014329,aIuJVOe3gK-FPII_yobgig,42
manhattan,"['primary', 'footway', 'footway']",0,50320,40.704564,-74.014446,22_e9WDif-59scecX28SIQ,113
manhattan,['primary'],0,41288,40.704226,-74.014285,mpZ3uBV9-sXei-AYMVmfCA,7
manhattan,['primary'],0,2240,40.704699,-74.014575,nw_DYU41YAnKaA1W3B9XCg,290
manhattan,['living_street'],0,5616,40.705481,-74.013372,-j3Fd7ykUt9PiK24IXnSsQ,184
manhattan,['secondary'],0,5815,40.706739,-74.012572,4Os5y5YjRriX3yfOfYAxyg,213
manhattan,"['footway', 'footway', 'secondary']",0,19220,40.70611,-74.014434,qF8LEFGzAKFAklUBX3pC8A,17
manhattan,['residential'],0,27121,40.706266,-74.014258,iqXW__UG_FchxAdlJiHB3Q,5
manhattan,['primary'],0,20280,40.704603,-74.014574,Dd0fS1oGdm7xfbyRXWms8w,110
manhattan,['primary'],0,3079,40.704185,-74.014293,6Emt-3ExJDsSo_L92b6N0A,7
manhattan,['primary'],0,47407,40.704739,-74.01472,zYB1k2ng7dx_Oh9PfJ99TQ,288
manhattan,['living_street'],0,22185,40.705388,-74.013377,vjaBDxsjfEvskhh3Bu31aw,181
manhattan,"['pedestrian', 'secondary', 'pedestrian']",0,6501,40.706782,-74.012536,JOz--f0_0BTzvFRXIVElvQ,212
manhattan,"['footway', 'secondary']",0,4234,40.706066,-74.014451,WTLWVQVBleq-PSJilA7kTQ,16
manhattan,['secondary'],0,31095,40.706336,-74.014164,B-fuQhdWvkh2ZF_5JsQvEg,57
manhattan,['primary'],0,17756,40.704637,-74.01469,KOWZHmKOo76uMl-V7V-gew,109
manhattan,['primary'],0,32453,40.704103,-74.014308,fBWBoGFHY-j8uTie9WrODA,8
manhattan,"['footway', 'primary']",0,36267,40.704772,-74.014858,0hSDLIeeJgB2iSchmnCT4w,286
manhattan,"['footway', 'footway', 'living_street']",0,12489,40.705297,-74.013371,RxyHY-u5fZJLz29eiFQ2sg,174
manhattan,[],0,1951,40.706436,-74.01222,hTYYLu2yRthWyB4d5KZX6g,112
manhattan,"['secondary', 'pedestrian', 'pedestrian']",0,27923,40.706773,-74.012522,0s6eNy22bxDSAIkk1pMR6A,210
manhattan,"['footway', 'secondary']",0,3820,40.705972,-74.014487,Nf9Ef5PLlNktxXHYo_i5zg,17
manhattan,['secondary'],0,55524,40.706396,-74.014058,uAAWbT9TgtalCXfrTb21UA,49
manhattan,['primary'],0,13620,40.70467,-74.014819,sCSZIh5lnOaKCo7U3-AxEA,105
manhattan,['primary'],0,46946,40.704013,-74.014325,p5LjHODHQXn_jRRWU4wSEQ,8
manhattan,"['primary', 'primary', 'footway', 'secondary', 'secondary']",0,4008,40.7048,-74.014991,S3uxuofxVcGE5QnkY6nBwg,286
manhattan,"['footway', 'living_street']",0,10897,40.705216,-74.013361,tunGVS5_LtL659x6JCVoyA,174
manhattan,[],0,3399,40.706414,-74.012115,DSoBeTq7WTLmP6l19YUdFg,274
manhattan,['secondary'],0,47000,40.706825,-74.012499,qPWGEgNoLtr9QoTPCFMa3g,212
manhattan,['secondary'],0,37625,40.705924,-74.014506,UW_CmBONjiA2FT35s-eqRw,18
manhattan,['secondary'],0,35960,40.70643,-74.014011,uxl8X3KCnUVkvW7Qp1KLAg,46
manhattan,"['primary', 'secondary', 'primary']",0,52365,40.704702,-74.01499,mMtCKEFp1i0e5IWR9cmcEg,103
manhattan,['primary'],0,39411,40.70392,-74.014344,6MivqPUppBSxMFwSAk0U9Q,8
manhattan,"['primary', 'footway']",0,21531,40.704814,-74.015059,gzCDSjBof0ssFFyPwzSdQg,286
manhattan,"['footway', 'living_street']",0,43176,40.705131,-74.013351,Ssnu6GEQUyrcBHLdSwppwA,173
manhattan,['pedestrian'],0,14485,40.706387,-74.011978,ADIuOaGwJXd5NqsZpYY_-g,288
manhattan,['secondary'],0,16396,40.706905,-74.012434,sFOr2VOgjqbheHEbUA-D7g,212
manhattan,['secondary'],0,11320,40.705834,-74.014545,1ISJB-gv-JoivYOM_lF4cA,18
manhattan,['secondary'],0,27238,40.7065,-74.013919,lmL137DAnJepCV1bDIWNyg,45
manhattan,"['primary', 'footway']",0,23940,40.704717,-74.015066,_LrTKdf2YejHsahSkVY1sw,102
manhattan,"['primary', 'footway', 'secondary', 'primary', 'secondary']",0,25913,40.704827,-74.014977,IHti8VAU3bqcOlTtv9zRQA,36
manhattan,['primary'],0,13378,40.703824,-74.014363,mUH-xRflTJHIjeqd2ypNcg,7
manhattan,"['primary', 'motorway']",1,48882,40.704841,-74.01519,WlHNCPnEaQa8ehdmQMN4qA,285
manhattan,"['residential', 'footway', 'residential', 'living_street']",0,18076,40.705045,-74.013339,SKCom5QZm_RkGEqr8hFwqw,175
manhattan,[],0,38061,40.706363,-74.011872,dbHzdC57XSUlRGwPg8zZBQ,293
manhattan,['secondary'],0,1613,40.70689,-74.01243,_W95JOGQ-bLtaUCNoxatiw,210
manhattan,"['footway', 'secondary']",0,53470,40.705744,-74.014585,Bel23-789_jxPXJHat7yDg,17
manhattan,['secondary'],0,42610,40.706583,-74.01382,FhKq0Ux-61tDNwz9gLmf_g,39
manhattan,"['motorway', 'primary']",0,12319,40.70474,-74.015203,Nwqia2A7LONw_KJre5z3rA,101
manhattan,"['footway', 'secondary']",0,3253,40.704876,-74.014941,AR0F3vw_ybqmfLFaMT8K7w,25
manhattan,['primary'],0,3155,40.703713,-74.014382,7pKZqSq4ZK20pwwbT9Kcqg,7
manhattan,['primary'],0,54763,40.704865,-74.015315,cMlFGHSTzDh6sKz4W7rskA,284
manhattan,"['footway', 'residential', 'footway', 'residential']",0,8131,40.705004,-74.013254,teCxlT4i5KnSDSDfuduVCA,254
manhattan,"['footway', 'residential', 'footway']",0,50992,40.704982,-74.013301,I-WsfQvoGdpDldDSuZMuvw,230
manhattan,[],0,14714,40.706303,-74.011747,FoeGmPY34riltoUc7SSOzw,197
manhattan,[],0,45214,40.706282,-74.011651,DR5h_BOJoDmeAperN41wsA,285
manhattan,['secondary'],0,26152,40.706987,-74.012365,Nr2ckAY4OvCZGoeougLDBg,212
manhattan,['secondary'],0,28748,40.705655,-74.014621,K6bgpal4QZwmIJ3PPTL0ww,17
manhattan,['secondary'],0,36378,40.706661,-74.013751,2yKdIDG3TvjpRpD8sFMV8A,35
manhattan,['primary'],0,14358,40.70476,-74.015317,7cK7aeUPUf_5Ja9pQWQ1RA,102
manhattan,"['footway', 'secondary']",0,44215,40.704909,-74.014921,ppurzkJBudFwOyQuZBeVJw,6
manhattan,"['path', 'primary', 'residential']",0,19123,40.703643,-74.014396,oQkXYCu0da7PoLHkKGIeQw,8
manhattan,"['primary', 'motorway']",1,33465,40.704885,-74.015437,0KzqlDQ6WnHt2cPox5VEKw,281
manhattan,['residential'],0,49046,40.705013,-74.013124,_Ir-Mc6p7mC7hH6jTyWkzw,274
manhattan,['residential'],0,12376,40.704856,-74.013334,PLAsg8gz6Prce4T-pcphZg,183
manhattan,[],0,39977,40.706228,-74.01177,K-RyZCkXIIU-Pu99vieA3Q,192
manhattan,[],0,14724,40.706258,-74.01155,G5KyCS_6E51skZiC5vM-Aw,282
manhattan,['secondary'],0,6715,40.707045,-74.012305,Oe3W5Z6VuKzRM8EsDjZnQw,211
manhattan,['secondary'],0,36204,40.705565,-74.01466,-8N4BxLW_3ZEEDrZ53m6Yw,17
manhattan,"['footway', 'secondary']",0,51552,40.706736,-74.01369,Ui3Rp-a76O7FSZJKePZTfQ,31
manhattan,['primary'],0,38649,40.704767,-74.015362,rDldrDt1E7Hic_j-4HGfwQ,101
manhattan,['secondary'],0,34209,40.705015,-74.014875,HAeT1RtzF0Ph6Nv3uVeZHA,18
manhattan,"['path', 'primary', 'residential']",0,20054,40.703582,-74.014409,93G4sHZIgRnGwZw2tKLNzw,9
manhattan,"['footway', 'primary']",0,7674,40.704899,-74.015557,kAhW1PLOZ8btpNcHmHixDA,278
manhattan,['residential'],0,255,40.705007,-74.01301,4nhBiegMkZy-rdXqWyCUbA,273
manhattan,['residential'],0,4882,40.704755,-74.013321,jQmwkZbA9TCXE--XnZYqiw,169
manhattan,[],0,30311,40.706141,-74.011794,tqLHWAycDw86nZsiDsbHDg,184
manhattan,[],0,24222,40.706228,-74.011441,fm3dERZQ3C__eJmMvPxFcA,284
manhattan,['secondary'],0,2291,40.707077,-74.012291,pCQkQReINSK4SpjERTmsag,212
manhattan,['secondary'],0,20177,40.705471,-74.014698,BEv7bZnkvF5DPlw5ORb-Og,16
manhattan,"['footway', 'secondary']",0,684,40.706773,-74.013663,EF-sCteJxTWng4aQIXpBHQ,29
manhattan,"['footway', 'primary']",0,43859,40.704791,-74.015523,hY3wPPu54-F_VGg_nGkKkQ,98
manhattan,['secondary'],0,3297,40.705105,-74.014839,BR959etQo1clE5NNeeXw5Q,16
manhattan,"['path', 'primary', 'residential']",0,37421,40.703615,-74.014398,QCaGlWBE7LmXOA2OcXYpWQ,127
manhattan,['primary'],0,47097,40.703497,-74.014427,sW0iMPbS6Ztdx87iGmmlaQ,8
manhattan,"['primary', 'residential']",0,21852,40.704908,-74.015679,o6Q0PakonoPQo9Wg2cBSMA,274
manhattan,['residential'],0,41445,40.705001,-74.012879,qOIMVvqPPTXe38FBJUSxsA,273
manhattan,['residential'],0,14389,40.704656,-74.0133,8CjmzsHdgdQ7Q7p0-rEOYQ,172
manhattan,[],0,2274,40.706059,-74.011815,ogxqnhRqkXXeHqHKRnhzFA,188
manhattan,[],0,36916,40.706193,-74.011317,EcaNEaxMvGU2rrvWP6ypfA,289
manhattan,['secondary'],0,49938,40.707127,-74.012237,uIK2Dj911w7cEVSGe5PEHA,211
manhattan,['secondary'],0,46241,40.705378,-74.014733,ZxxNdGsAm-yyeZ92zZ5YBA,16
manhattan,"['motorway_link', 'secondary']",0,17968,40.706813,-74.013635,PvFxEVXrdttpY_1cOELhLA,29
manhattan,"['primary', 'residential']",0,48664,40.704802,-74.015638,RjuRf1DNzqMBREW1RQdQmw,94
manhattan,['secondary'],0,38124,40.705194,-74.014805,fDHbFfqveH-EHLa2rO6nqw,16
manhattan,['residential'],0,1154,40.703613,-74.01428,PQeaNarage-8nD7mYWEaKA,83
manhattan,['primary'],0,28593,40.703409,-74.014442,G1_UU9q6qhDaP226e-B85g,3
manhattan,['residential'],0,13847,40.70489,-74.015677,x9uZOaw8pWtXEAjGWnCCmw,175
manhattan,"['primary', 'footway']",0,38779,40.704911,-74.015739,tpBtQTCJCgTPsHPxiJUIcw,273
manhattan,"['footway', 'residential', 'footway', 'footway']",0,39019,40.70503,-74.015666,yvxNQLm-b8HDxjVMsTGy6g,210
manhattan,['residential'],0,19993,40.704994,-74.012753,7pyEw-6MIjt7ohSU7RgtNA,274
manhattan,"['footway', 'residential', 'residential']",0,15248,40.704555,-74.013287,TDMscW_ZB3QuNs9EEqiUWg,172
manhattan,[],0,4201,40.705972,-74.011833,VoKUHGoIHNj8XAT5bgZWPQ,186
manhattan,['pedestrian'],0,3215,40.706164,-74.011187,9ZCfautuKgD8MYSBLiGlQA,282
manhattan,['secondary'],0,28745,40.707164,-74.012221,K2kE-R6lFp38dkDjoNInDQ,212
manhattan,['secondary'],0,44031,40.705286,-74.014769,lJxa9XBoOF7nM4aK6a3qxg,16
manhattan,"['motorway_link', 'secondary']",0,42020,40.706854,-74.013605,2i-5sXxbr8O7ZRFlgxYXTQ,28
manhattan,"['primary', 'footway']",0,12683,40.704805,-74.0157,X678gXhd6aGgBkIa2MzLhg,92
manhattan,"['primary', 'residential']",0,40967,40.704848,-74.015652,ehJTfsqUaE7Hqr7E3Yp8ig,144
manhattan,['residential'],0,6834,40.703619,-74.014128,RGA8ejB8qyremCzeXJd2_g,87
manhattan,['primary'],0,2656,40.703294,-74.014447,xpqcpzsv-Wgh6OlNXGsl8Q,357
manhattan,['primary'],0,26273,40.704915,-74.015858,QdCG238y9HCpeqSqqTgPlA,273
manhattan,"['footway', 'residential']",0,37790,40.705126,-74.015613,YHBrwb_hmh9wNnzid1YleA,199
manhattan,['residential'],0,21768,40.70499,-74.012691,m4pVwX0FU6dlZfbko-yK2A,274
manhattan,['residential'],0,23351,40.704505,-74.013282,M00xEU_q9j0AJLpudO4hTw,175
manhattan,[],0,24164,40.705882,-74.011853,eNcnqaaD9h-tey0562AZPw,192
manhattan,[],0,55272,40.70615,-74.011091,odMM-c27HxI9juZSTcmmqg,77
manhattan,['secondary'],0,23718,40.707242,-74.012157,VChHaS5ubh7hAA7_ahukQg,212
manhattan,"['motorway_link', 'secondary']",0,28597,40.706849,-74.013642,GFgQdyb5U4m0lqP90LgzXQ,46
manhattan,"['motorway_link', 'residential', 'secondary']",0,37217,40.706893,-74.013577,LZKNumaZu5bXDllHNB3IsQ,28
manhattan,"['primary', 'footway']",0,49472,40.704807,-74.015765,jOLSDTQOU9xTNg5r0hFFOw,90
manhattan,['residential'],0,3378,40.703618,-74.014004,DAlAq9dQU4PXmfsmNFqrcA,91
manhattan,['primary'],0,51822,40.703198,-74.014434,_c3g8GmfsAo11xCWrBbSPQ,351
manhattan,['primary'],0,46980,40.704916,-74.015922,pvTvVMgaw-zZwc5QFh4HpQ,273
manhattan,"['residential', 'footway']",0,5821,40.705203,-74.015578,4UrEf861RvCaM09GHS1_mQ,197
manhattan,"['residential', 'pedestrian', 'service']",0,43635,40.704986,-74.012594,buC5ITo2F42KzcBE1qT47A,268
manhattan,['residential'],0,21467,40.704377,-74.013271,fGWc_4YCUypAneywSIwplQ,173
manhattan,[],0,38930,40.705792,-74.01187,xAndQfLKfdrKveaCbzq_XA,190
manhattan,['pedestrian'],0,5421,40.70624,-74.011033,w018epIFyjje2n08Q_oA-w,11
manhattan,[],0,18184,40.706154,-74.011073,UU_IWDotvd4f0OeRUEzZMw,50
manhattan,[],0,44393,40.706148,-74.011036,u0Lv16d0TmzksYcKPegk8w,104
manhattan,['secondary'],0,44101,40.707394,-74.012013,myIUy-6HBoFY75M3GWtgGA,183
manhattan,"['motorway_link', 'footway']",0,40685,40.7068,-74.013741,ZNWXBxNf3xJ8SxKP7fZ3_g,67
manhattan,"['residential', 'footway']",0,27388,40.70695,-74.013645,pPWtD6DJXVF9bPTHzgsYSQ,92
manhattan,"['residential', 'residential', 'secondary']",0,50353,40.706966,-74.013574,2e7odVnB2Qawh8woxOV2gA,64
manhattan,['primary'],0,29028,40.704807,-74.015832,RjTCqF9AoODToPrIoQdfmQ,88
manhattan,['residential'],0,17977,40.703608,-74.013858,QDZX-oonMmsE_IQMI_48Uw,94
manhattan,['residential'],0,41059,40.703186,-74.014375,gjlW_9-070kyGMbYCdHzyQ,296
manhattan,"['primary', 'residential']",0,50450,40.703152,-74.014424,5Bdzx4UoOEzcZJX-RvSaqA,349
manhattan,"['primary', 'primary']",0,38918,40.704917,-74.016114,wx05ZO2vdJ2T1wEMgJGeSg,269
manhattan,"['residential', 'footway']",0,46456,40.705293,-74.015543,deiVJ7ddISrZchJ6v0v-jQ,195
manhattan,['residential'],0,31689,40.704985,-74.012449,OnjcNBN5pigD3pzssSptIg,270
manhattan,['residential'],0,42106,40.704287,-74.013251,4XEQC86vAZxz8wfNnsJ7Ww,168
manhattan,[],0,32715,40.705713,-74.011886,l8itMX4tX0XdU0pGBfFVWw,190
manhattan,[],0,36782,40.706339,-74.010994,Bec6RmIOFPGn8sG7CJp1kQ,14
manhattan,[],0,42444,40.706103,-74.011104,CDRziLbAdu1R3cWSZQElOQ,14
manhattan,[],0,13195,40.706124,-74.010925,i8_zVTQ5O160U1Fe7ai5Lw,106
manhattan,['residential'],0,10257,40.707486,-74.012121,elEbtNqE97qJBal7E5m0yg,116
manhattan,['secondary'],0,32266,40.707522,-74.011924,avs8VnIgE3bIrjFgNRM8Qw,212
manhattan,['motorway_link'],0,37985,40.706769,-74.013853,bueewIB5J3Y4rJMMKJCxtg,69
manhattan,['residential'],0,3556,40.706979,-74.01377,HMuh1Rqu8zmyjFrZU8S8bw,115
manhattan,"['residential', 'secondary']",0,22313,40.707003,-74.013524,z3-D8FzvhJSNfEDvP_EANQ,40
manhattan,"['residential', 'residential', 'footway']",0,40616,40.706992,-74.013617,Y4ygX4jbjGeKYz2f5aTA-w,322
manhattan,['primary'],0,1632,40.704805,-74.015899,_otoNMUt5Mykl5FF__ecWQ,86
manhattan,['residential'],0,45561,40.703602,-74.013737,Kw_ySLcgDF7TSDdBaLbzVw,91
manhattan,['residential'],0,16796,40.703163,-74.01427,-2GgzuNwjyr2Eu5ZLfqHCg,278
manhattan,['primary'],0,48688,40.70306,-74.014397,SKTPSxyLiH1f3hLNcxGgBA,345
manhattan,['primary'],0,24564,40.704916,-74.016163,nvyon57skhBcRONHBZEtEQ,268
manhattan,"['residential', 'footway']",0,31959,40.705388,-74.015512,UZSiJqf0zGzPBOaQ2m9z4A,195
manhattan,['residential'],0,5760,40.704985,-74.012325,35ZqW8jXOxVUPCa5ZrZYkQ,270
manhattan,['residential'],0,35957,40.704208,-74.013234,usol8Fj-2rHfSg5qfzbSNA,171
manhattan,[],0,6917,40.705635,-74.011903,TH7rjtw3E5Znba7RihwGJg,189
manhattan,[],0,47526,40.706434,-74.01096,1AIhze0RCqiD8c-c-TV_0Q,16
manhattan,[],0,30057,40.706048,-74.011129,nnwvysskQsJ9zurwBx1vjA,0
manhattan,['pedestrian'],0,27396,40.706102,-74.01081,padFi0ckbU8VYTTrfHZ9Kg,102
manhattan,['residential'],0,42228,40.70752,-74.012235,7Re8x4t3cTG_mhHLQYusKg,107
manhattan,['secondary'],0,46171,40.70758,-74.011862,YXUvw1G2QUDSWvmvkUUdJw,210
manhattan,['motorway_link'],0,41687,40.706741,-74.013956,vzdeESNfHhSHOcoM7IH2gQ,72
manhattan,['residential'],0,2786,40.707005,-74.013841,04AfdXba8ea9Mm55RJmrbQ,116
manhattan,['secondary'],0,44247,40.707105,-74.013452,qcO02yB4-DPaHunzFetX7g,26
manhattan,"['residential', 'residential']",0,29535,40.707033,-74.013756,cImqLSJgqlxMjcrCPlL7SA,296
manhattan,['primary'],0,48234,40.704797,-74.016033,HNY9m-Y460zKvRXg8YUDRA,83
manhattan,['residential'],0,5183,40.703599,-74.013627,qVMPuA_h5P2wMcHj1DYDFg,91
manhattan,['residential'],0,12108,40.703151,-74.014151,JJKyahdVM7Uquy4LzidJYw,278
manhattan,['primary'],0,21081,40.703014,-74.01438,XJv_BBivsW_kwM0a9sarfw,343
manhattan,"['footway', 'primary']",0,28177,40.704914,-74.016226,6vbVRKOhpeD1u4zBz42f_Q,267
manhattan,"['residential', 'footway']",0,43060,40.705481,-74.015482,QMFfKnpF88Cv1F8zYUOquw,196
manhattan,['residential'],0,46972,40.704983,-74.012203,peY_-CFoUM9a2L7Ozujutg,270
manhattan,['residential'],0,52869,40.704107,-74.013207,yOpS86CcrGyRNXjc4ypteQ,156
manhattan,[],0,22008,40.705548,-74.011927,rMgts5BOEl7_7IaFIuegFw,194
manhattan,[],0,32886,40.706532,-74.01093,ojc-i3YC2B8JHRrYmBYYoA,10
manhattan,[],0,8436,40.705938,-74.011152,-82pww9IELm2gzygNGEd8w,8
manhattan,['pedestrian'],0,8279,40.706075,-74.010696,xILZxtylmTwWcuhPTJ3Tfg,104
manhattan,['residential'],0,26214,40.707552,-74.012358,P6nTM8h2K1dLSNNoxC2MOQ,114
manhattan,['secondary'],0,33131,40.707603,-74.011858,u7qGpj-vVpk4Xp8oIIyfMA,212
manhattan,"['motorway_link', 'motorway_link']",0,2575,40.706705,-74.014106,w-6snQPyBhYGV47TM8QrGQ,70
manhattan,"['service', 'residential', 'motorway_link', 'footway', 'residential']",0,27823,40.707053,-74.013944,zSH4b8LYKhZ9L10zJuocUA,141
manhattan,"['secondary', 'pedestrian']",0,27899,40.707152,-74.013418,0EAi5Gn5hOB1YLXMt6h13w,29
manhattan,"['footway', 'residential', 'residential']",0,5605,40.70707,-74.013858,-OU60btNZbAPp6iXs9hvrA,295
manhattan,['primary'],0,12132,40.704787,-74.016163,JhBI_lTUABsWLqcacr3aYw,83
manhattan,['residential'],0,32705,40.703594,-74.013524,ktDcNobQPNyr8_XTH-x3Ew,91
manhattan,['residential'],0,27715,40.703136,-74.014012,x0JLH2zJ9UP9qnDuxu3rWA,277
manhattan,['primary'],0,28589,40.702925,-74.014339,FzPYM4pUvt3fhe81-Th7tw,337
manhattan,"['footway', 'primary']",0,20181,40.704913,-74.016247,BL3KiqGAY88wSRgnIpseZw,267
manhattan,"['residential', 'footway']",0,583,40.705571,-74.015447,Bua_jgtSApgcmwBhdMEROw,196
manhattan,['residential'],0,20508,40.704978,-74.012081,JIuLfaVFY9-uwyaJQNN1uA,276
manhattan,['residential'],0,25172,40.704,-74.013206,1Dn8M8W0HsAmY7a3C5aSGQ,172
manhattan,"['residential', 'residential', 'residential']",0,52700,40.704071,-74.013162,u4CK3RCw1qBGfSrizCDf4w,127
manhattan,[],0,41743,40.705533,-74.011931,x8sdDOXsamVYQhNy6mI4dw,186
manhattan,[],0,55029,40.706638,-74.010878,inc0gg7ePxh5Ol8Rcl1EQA,200
manhattan,[],0,34883,40.705821,-74.011164,WXbFC0RxnlFKXL9q1pOYLA,357
manhattan,['pedestrian'],0,48288,40.706052,-74.010597,IZiOQcCCQ1R0CPVlZBbCQw,109
manhattan,['residential'],0,28695,40.707591,-74.012471,Iwi2VwQq09n3JAoCmxUgwg,112
manhattan,['secondary'],0,23356,40.70769,-74.011786,M5dSt0shXekqIfapuVkHFA,212
manhattan,"['motorway_link', 'motorway_link']",0,44634,40.706687,-74.014169,zW_E-dzkqk5fDDrZpjbXEQ,66
manhattan,"['service', 'motorway_link', 'residential', 'residential']",0,34153,40.707094,-74.013974,FgI6YJcema4d51ZZNCulDA,169
manhattan,['secondary'],0,35184,40.707238,-74.013353,c6u6JKfGCWGtW0t65kAD0Q,29
